topic,count,mean,std,keywords,summary
208,10,5.0,0.0,"putin, retaliation, upward, supplier, pressure, thus, rejection, warranted, threat, major",putin retaliation upward supplier pressure
209,10,0.0,0.0,"brazil, ethnic, consumer, brussels, sons, recognized, yasnobrodivka, reasons, deserters, immigrants",brazil ethnic consumer brussels sons
210,10,0.0,0.0,"yemeni, mercenaries, yemen, recruitment, yemenis, relative, no, platforms, messaging, termination",yemeni mercenaries yemen recruitment yemenis
211,10,0.0,0.0,"transnistria, regional, area, producing, conflicts, vovchansk, larger, street, evaluation, invasion",transnistria regional area producing conflicts
212,10,0.5,1.0801234497346435,"spending, defense, era, cut, long, applications, tanks, activity, pessimistic, 55",spending defense era cut long
213,10,0.0,0.0,"island, snake, tactical, victory, withdrawal, boost, forces, morale, mall, shopping",island snake tactical victory withdrawal
214,10,3.6,2.065591117977289,"atacms, missiles, use, range, drivers, industrial, closely, long, tied, primary",atacms missiles use range drivers
215,10,0.0,0.0,"scholz, olaf, chancellor, german, statement, speech, spd, surfacing, germany, introduce",scholz olaf chancellor german statement
216,10,0.2,0.6324555320336759,"condemnation, crimes, international, negatively, against, emergence, captive, graphic, banned, depicting",condemnation crimes international negatively against
217,9,0.0,0.0,"plane, crash, carrying, prisoners, transport, one, tragic, between, il, 76",plane crash carrying prisoners transport
218,9,0.0,0.0,"children, kidnapping, humanitarian, influence, propaganda, no, preschool, issue, category, perceptions",children kidnapping humanitarian influence propaganda
219,9,0.0,0.0,"venezuela, strengthening, ties, alliances, player, guaido, juan, interim, venezuelan, caribbean",venezuela strengthening ties alliances player
220,9,0.0,0.0,"baltic, states, aggression, baltics, distractions, exert, anxiety, provocations, risks, region",baltic states aggression baltics distractions
221,9,0.3333333333333333,2.692582403567252,"imf, growth, mild, downturn, mission, economy, economic, assessment, projection, downgrade",imf growth mild downturn mission
222,9,0.5555555555555556,1.6666666666666667,"system, norwegian, missile, missiles, near, norway, m2dt, experimentation, bal, tor",system norwegian missile missiles near
223,9,0.0,0.0,"casualties, civilian, reported, highlight, among, soldiers, heavy, crisis, injured, care",casualties civilian reported highlight among
224,9,1.2222222222222223,1.7159383568311666,"kerch, bridge, strait, logistics, transportation, explosion, attack, same, disabling, routes",kerch bridge strait logistics transportation
225,8,0.0,0.0,"yar, chasiv, skirmish, advancement, frontal, paratroopers, capture, capturing, district, near",yar chasiv skirmish advancement frontal
226,8,0.375,1.0606601717798212,"poltava, tragic, missile, strike, escalates, poltavka, institute, incident, attack, crossing",poltava tragic missile strike escalates
227,8,1.125,1.8077215335491092,"energy, batteries, technologies, renewable, fossil, clean, require, fuels, components, consumption",energy batteries technologies renewable fossil
228,8,1.25,2.3145502494313788,"air, strike, strikes, novocherkassk, morozovsk, distance, preliminary, provocations, deep, targeted",air strike strikes novocherkassk morozovsk
229,8,0.0,0.0,"zaporizhzhia, zaporizhia, city, heavy, situations, critical, parts, fighting, strait, kerch",zaporizhzhia zaporizhia city heavy situations
230,8,0.0,0.0,"independence, day, commemoration, amidst, symbolic, amid, dates, ilovaisk, persistent, ongoing",independence day commemoration amidst symbolic
231,8,0.0,0.0,"celebrations, day, victory, scaling, symbolic, back, tabletop, hypothetical, largely, reflect",celebrations day victory scaling symbolic
232,8,0.0,0.0,"parade, exercise, show, force, northern, fleet, flotilla, archipelago, inspired, mediterranean",parade exercise show force northern
233,8,0.0,0.0,"torture, prisoners, experiences, report, humanitarian, kozacha, lopan, ill, chamber, issue",torture prisoners experiences report humanitarian
234,8,1.5,1.8516401995451028,"abrams, tanks, m1, signifies, delivery, tightening, lines, front, made, expedited",abrams tanks m1 signifies delivery
235,8,0.0,0.0,"100, milestone, days, day, mark, created, nature, new, introduce, reminder",100 milestone days day mark
236,8,2.5,2.672612419124244,"ban, oil, imports, strain, greenpeace, further, correlation, influx, embargo, commodities",ban oil imports strain greenpeace
237,8,0.0,0.0,"humanitarian, crisis, casualties, displacement, highlights, ukrainians, complicating, medics, civilian, medic",humanitarian crisis casualties displacement highlights
238,8,0.0,0.0,"moskva, sinking, setback, represents, warship, symbolic, evacuation, cruiser, crew, yacht",moskva sinking setback represents warship
239,8,0.0,0.0,"refugees, humanitarian, migrants, issue, lives, primarily, influx, persecution, refugee, fleeing",refugees humanitarian migrants issue lives
240,8,0.0,0.0,"mongolia, hosting, evaluation, flight, regional, workforce, exodus, politically, recognition, citizens",mongolia hosting evaluation flight regional
241,8,0.0,0.0,"kaliningrad, lithuania, fundamentals, exclave, wnba, vigilance, overseas, rename, regional, villagers",kaliningrad lithuania fundamentals exclave wnba
242,8,0.0,0.0,"victory, day, celebration, symbolic, display, strength, cancellation, reception, largely, reflect",victory day celebration symbolic display
243,8,0.0,0.0,"girkin, igor, politics, internal, detention, arrest, dissent, context, blogger, inciting",girkin igor politics internal detention
244,8,3.375,3.543101950067402,"annexation, formal, western, regions, territories, countries, by, escalate, had, defense",annexation formal western regions territories
245,7,0.0,0.0,"religious, charity, eid, adha, divide, muslims, churches, al, justifications, zones",religious charity eid adha divide
246,7,0.0,0.0,"slovak, lobbyists, lobbying, shape, supports, aims, influences, attribution, dagestan, poll",slovak lobbyists lobbying shape supports
247,7,4.571428571428571,1.1338934190276817,"energy, costs, clean, higher, battery, heightening, will, markets, fill, depend",energy costs clean higher battery
248,7,0.7142857142857143,1.889822365046136,"gas, energy, costs, supplies, condensate, venture, correlation, vulnerability, input, shutdown",gas energy costs supplies condensate
249,7,0.0,0.0,"vietnam, vietnamese, player, alliances, sympathy, faced, alignments, challenges, utilize, government",vietnam vietnamese player alliances sympathy
250,7,0.0,0.0,"crimes, one, issue, humanitarian, convictions, sexual, serious, degree, charging, reporting",crimes one issue humanitarian convictions
251,7,0.0,0.0,"rebuilding, reconstruction, ramp, materials, funding, disadvantage, burden, restored, estimate, run",rebuilding reconstruction ramp materials funding
252,7,0.0,0.0,"submarine, powered, submarines, ballistic, nuclear, commissioning, launched, posturing, upgraded, measurable",submarine powered submarines ballistic nuclear
253,7,0.0,0.0,"plan, victory, presentation, zelenskyy, president, ukrainian, zelensky, includes, outlined, invitation",plan victory presentation zelenskyy president
254,7,0.0,0.0,"zapad, 2021, exercise, demonstration, capability, 2017, demonstrates, impactful, exercises, provoke",zapad 2021 exercise demonstration capability
255,7,0.0,0.0,"navalny, alexey, domestic, political, aides, brother, arrest, extremist, searches, primarily",navalny alexey domestic political aides
256,7,0.7142857142857143,1.2535663410560174,"negotiations, favorable, stabilize, leans, progressing, de, compromise, risks, them, implies",negotiations favorable stabilize leans progressing
257,7,0.0,0.0,"armenia, azerbaijan, relevance, regional, geographically, between, involve, azerbaijani, separate, caucasus",armenia azerbaijan relevance regional geographically
258,7,1.1428571428571428,2.0354009783964297,"ceasefire, temporary, brief, period, underlying, unresolved, breakdown, improving, violation, still",ceasefire temporary brief period underlying
259,7,0.0,0.0,"firms, providing, targets, equipment, union, chinese, european, availability, chain, itself",firms providing targets equipment union
260,7,0.42857142857142855,1.1338934190276817,"china, positive, partnership, relations, reflects, talks, warrant, offsetting, views, slightly",china positive partnership relations reflects
261,7,0.7142857142857143,1.8898223650461359,"bridge, transportation, key, explosion, logistics, antonivskiy, attack, routes, damaging, mining",bridge transportation key explosion logistics
262,7,0.2857142857142857,0.7559289460184545,"leaders, g20, condemnation, 20, wording, world, isolate, economically, consensus, condemning",leaders g20 condemnation 20 wording
263,7,3.142857142857143,2.410295378065479,"potanin, vladimir, figure, industry, key, player, individual, ability, norilsk, moderated",potanin vladimir figure industry key
264,7,0.7142857142857143,1.889822365046136,"airstrike, minerals, khanskaya, provoking, maternity, seeks, facilities, critical, outrage, europe",airstrike minerals khanskaya provoking maternity
265,6,0.16666666666666666,1.6020819787597222,"seizing, assets, seizure, attracting, carrier, investment, friendly, deception, state, aligned",seizing assets seizure attracting carrier
266,6,0.0,0.0,"address, un, zelenskyy, assembly, council, adherence, diplomatic, zelensky, advocating, general",address un zelenskyy assembly council
267,6,0.0,0.0,"karabakh, nagorno, involves, acting, azerbaijan, armenia, mediator, involving, primarily, regional",karabakh nagorno involves acting azerbaijan
268,6,0.0,0.0,"concealing, 1000, 000th, removal, days, internal, within, surrender, catalyst, firing",concealing 1000 000th removal days
269,6,0.0,0.0,"putin, objectives, destabilizing, them, statement, observation, pause, health, games, consolidation",putin objectives destabilizing them statement
270,6,0.0,0.0,"kyiv, reasons, protests, banning, rising, precautionary, rally, embassy, celebrations, outside",kyiv reasons protests banning rising
271,6,0.0,0.0,"deaths, children, death, child, priest, advocating, encouragement, casualties, report, response",deaths children death child priest
272,6,0.0,0.0,"volodymyr, president, zelenskyy, crimes, statement, accusation, ukrainian, zelensky, ceding, affirmation",volodymyr president zelenskyy crimes statement
273,6,0.0,0.0,"deepcool, rusal, tracking, speculation, enforce, fast, merger, surovikin, products, separatist",deepcool rusal tracking speculation enforce
274,6,0.0,0.0,"propaganda, narratives, hosts, talk, influence, efforts, promotion, digital, authorities, intensification",propaganda narratives hosts talk influence
275,6,0.0,0.0,"prisoners, investigation, releasing, three, uzbekistan, jailing, conviction, execution, into, related",prisoners investigation releasing three uzbekistan
276,6,0.0,0.0,"libya, mercenaries, field, planes, accusation, relevant, deployment, entry, deploying, involvement",libya mercenaries field planes accusation
277,6,0.0,0.0,"drills, posturing, readiness, large, routine, indicated, these, actual, personnel, number",drills posturing readiness large routine
278,6,2.6666666666666665,2.250925735484551,"ban, oil, steady, imports, economy, fuel, link, diesel, stances, eu",ban oil steady imports economy
279,5,0.0,0.0,"gazprom, link, sector, fortunes, nedra, drilling, indirectly, share, recent, revenues",gazprom link sector fortunes nedra
280,5,1.2,1.6431676725154984,"grain, attacks, danube, railway, ports, infrastructure, some, anticipated, priced, port",grain attacks danube railway ports
281,5,4.4,1.3416407864998738,"missiles, adjusting, territory, patriot, launching, deep, inside, authorization, buyers, target",missiles adjusting territory patriot launching
282,5,0.0,0.0,"glide, bombs, use, flamethrower, tos, adverse, dragon, supplied, operations, failure",glide bombs use flamethrower tos
283,5,0.0,0.0,"african, peace, resolution, cyril, seven, ramaphosa, leaders, review, symbolic, reduce",african peace resolution cyril seven
284,5,0.0,0.0,"blackouts, taxes, slb, sufficient, income, profitability, stock, industrial, downturn, electricity",blackouts taxes slb sufficient income
285,5,2.6,4.33589667773576,"component, batteries, technologies, key, electric, vehicles, prompted, carbon, auto, greener",component batteries technologies key electric
286,5,5.0,0.0,"strikes, full, scale, retaliatory, conducting, drive, conduct, across, markets, leading",strikes full scale retaliatory conducting
287,5,1.0,2.2360679774997894,"kola, disablement, persian, bay, kazan, gulf, portion, connecting, routes, buildings",kola disablement persian bay kazan
288,5,0.4,0.8944271909999159,"strait, kerch, vessels, shipping, detentions, incident, preventing, routes, dispute, crossing",strait kerch vessels shipping detentions
289,5,0.0,0.0,"death, prominent, opponent, victoria, howitzers, amelina, asylum, gorbachev, strife, draw",death prominent opponent victoria howitzers
290,5,0.0,0.0,"leadership, downfall, putin, relations, challenges, possibly, president, under, elect, without",leadership downfall putin relations challenges
291,5,0.0,0.0,"brics, summit, putin, address, at, gain, lacks, absence, outcomes, enhance",brics summit putin address at
