제목,날짜,요약,이벤트,score,reason,topic,count,mean,std
Russia’s ‘slow-motion Chernobyl’ at sea,2020. 9. 1.,"Beneath some of the world's busiest fisheries, radioactive submarines from the Soviet era lie disintegrating on the seafloor. Decades later, Russia is...","On September 1, 2020, significant concerns were raised regarding the environmental hazards posed by disintegrating radioactive submarines from the Soviet era located beneath busy fisheries in Russia. The situation has been characterized as a ""slow-motion Chernobyl"" at sea, highlighting the potential risks of radioactive contamination stemming from these aging vessels. This incident underscores the ongoing challenges Russia faces in managing its nuclear legacy and the safety implications for the surrounding marine ecosystem.",0,"The concerns about disintegrating radioactive submarines highlight environmental hazards but do not directly impact nickel production or exports. While there may be some long-term implications for environmental regulations and public perception, the immediate effect on nickel prices is likely minimal. The event does not significantly alter supply or demand dynamics in the nickel market, nor does it disrupt production in a way that would lead to a notable price change. 

Score: 0",-1,187,0.5454545454545454,1.7906021639331042
Mauritius Oil Spill Reveals Weakness Of Maritime Security In Western Indian Ocean – Analysis,2020. 9. 5.,"By Christian Bueger and Timothy Edmunds. At the end of July 2020, the Japanese-owned bulk carrier MV Wakashio got stranded on coral reef off the Mauritian...","On September 5, 2020, the MV Wakashio, a Japanese-owned bulk carrier, stranded on a coral reef off the coast of Mauritius, resulting in a significant oil spill. This incident highlighted vulnerabilities in maritime security in the Western Indian Ocean and raised concerns about the environmental impact on the region.",0,"The oil spill incident in Mauritius primarily raised environmental concerns and did not directly impact nickel production or exports from Russia. While it highlighted vulnerabilities in maritime security, it is unlikely to influence global nickel prices significantly, especially in comparison to the more severe implications of military actions in Russia affecting nuclear facilities. Therefore, the impact on nickel prices is minimal.  
Score: 0",-1,187,0.5454545454545454,1.7906021639331042
A Short List of Major Oil Spills from Ships,2020. 9. 9.,"SINGAPORE, Sept 9 (Reuters) – The Sri Lankan navy said on Tuesday an oil slick had been spotted a kilometre from a loaded supertanker carrying roughly 2...","On September 9, 2020, an oil slick was reported near a loaded supertanker in Sri Lankan waters, prompting attention to potential environmental hazards associated with maritime transport of oil. The incident raises concerns but is not directly related to a major disaster in Russia, despite the keyword focus.",0,"The oil slick incident in Sri Lankan waters does not directly impact nickel production or exports from Russia, nor does it significantly alter global demand for nickel. It raises environmental concerns but lacks the urgency or scale of a disaster that would affect nickel prices. Therefore, it has minimal or no impact relative to other events in this category.  
Score: 0",-1,187,0.5454545454545454,1.7906021639331042
Sri Lanka Latest Breaking News and Headlines - Print Edition Oil Tanker on fire in the seas off Ampara,2020. 9. 4.,"Would have a drastic effect on the seas in the North, East and South; Two Russian ships, Indian vessels join operation to douse fire with SL Navy and Air...","On September 4, 2020, an oil tanker caught fire in the seas off Ampara, Sri Lanka, prompting a significant response involving multiple parties. The incident drew participation from two Russian ships and Indian vessels, which joined forces with the Sri Lankan Navy and Air Force in efforts to extinguish the blaze. The event raised concerns about the potential drastic impact on the surrounding seas in the North, East, and South regions.",0,"The oil tanker fire off the coast of Sri Lanka, while involving Russian ships, does not directly impact nickel production or exports from Russia. The event is more related to environmental concerns and maritime safety rather than a significant disruption in nickel supply or demand. Therefore, its impact on global nickel prices is minimal compared to more direct events affecting the nickel market. 

Score: 0",7,23,0.0,0.0
Wildfires Are Among 4 Recent Disasters Costing at Least $1 Billion (Published 2020),2020. 9. 18.,"Firefighters were making progress against several significant wildfires in California and Oregon, hopeful that changing weather conditions would help rather...","On September 18, 2020, major wildfires in California and Oregon were highlighted as part of a series of recent disasters that incurred costs exceeding $1 billion. Firefighters were reportedly making progress in combating these wildfires, with hopes pinned on changing weather conditions to assist in their efforts.",0,"The wildfires in California and Oregon, while significant in their own right, do not directly impact nickel production or exports from Russia. The event is more related to environmental concerns in the U.S. rather than geopolitical tensions or disruptions in nickel supply chains. Therefore, it is unlikely to have a meaningful effect on global nickel prices compared to the more severe implications of the Russian disaster events. 

Score: 0",4,44,0.20454545454545456,0.6675029990193218
A Line of Fire South of Portland and a Yearslong Recovery Ahead (Published 2020),2020. 9. 15.,"Firefighters continued to battle blazes along the West Coast that have now charred nearly five million acres. At least 17 people are dead, with dozens still...","On September 15, 2020, devastating wildfires swept across the West Coast of the United States, particularly impacting areas south of Portland, Oregon. Firefighters were engaged in fierce battle against these blazes, which had already burned nearly five million acres of land. The catastrophic fires resulted in at least 17 fatalities, with many additional individuals reported as missing or unaccounted for, signifying a major disaster affecting both communities and the environment. The scope of destruction indicated a long and challenging recovery process ahead for the affected regions.",0,"The wildfires in the United States primarily affect local communities and the environment, but they do not have a direct impact on nickel production or exports from Russia. Additionally, the event does not significantly alter global demand for nickel, as it is not related to the nickel industry. While the disaster may influence market perceptions, it is unlikely to have a substantial effect on nickel prices compared to events directly impacting Russian production or geopolitical tensions. Therefore, the impact is minimal.  
Score: 0",4,44,0.20454545454545456,0.6675029990193218
How Nornickel Became the Arctic’s Biggest Polluter,2020. 9. 28.,"Nornickel systemically pollutes the surrounding nature with sulfur dioxide (SO2). Toxic in high doses, this gas causes choking, coughing, pulmonary edema.","On September 28, 2020, a significant environmental event related to industrial pollution occurred, as Nornickel, a major nickel producer in Russia, was highlighted for its systemic pollution of the Arctic region. The company was reported to be releasing large amounts of sulfur dioxide (SO2) into the atmosphere, which poses serious health risks, including respiratory issues such as choking, coughing, and pulmonary edema. This event underscores concerns about industrial practices and their detrimental impact on natural surroundings in a sensitive ecological area.",2,"The environmental pollution event involving Nornickel raises concerns about the company's operational practices and regulatory scrutiny, which could lead to production disruptions or increased costs. However, it does not have the immediate and severe implications for safety and security that military actions or nuclear incidents would have. The impact on nickel prices is likely to be moderate, as it may affect perceptions of Nornickel but does not directly threaten supply in the same way as a military conflict or nuclear disaster would. Therefore, the score reflects a limited but notable impact on the nickel market.  
Score: +2",2,56,0.125,0.7642584046583387
Rusal presses Vladimir Potanin to shake up Norilsk after Arctic spill,2020. 7. 14.,Leading shareholder slams 'collective inertia' of directors at metals group controlled by billionaire.,"On July 14, 2020, the main event reported was related to Rusal, a major aluminum producer, pressing Vladimir Potanin, the leader of Norilsk Nickel, to take decisive action following an environmental disaster in the Arctic. The incident involved a significant spill that raised concerns over the company's management and response to environmental issues. Leading shareholders criticized the ""collective inertia"" of Norilsk Nickel's directors, highlighting the call for urgent reforms to address the aftermath of the spill and improve corporate accountability.",0,"The environmental disaster involving Norilsk Nickel raised concerns about corporate governance and environmental management, which could impact investor confidence and operational stability. However, the event did not directly disrupt nickel production or exports, nor did it significantly alter global demand for nickel. The impact on prices is likely to be minimal compared to more severe geopolitical events or direct supply disruptions. 

Score: 0",2,56,0.125,0.7642584046583387
Tree rings show scale of Arctic pollution is worse than previously thought,2020. 9. 25.,The largest-ever study of tree rings from Norilsk in the Russian Arctic has shown that the direct and indirect effects of industrial pollution in the region...,"On September 25, 2020, a significant event was reported regarding environmental pollution in the Russian Arctic. A study revealed that tree rings from Norilsk demonstrated that the scale of industrial pollution in the region is worse than previously understood. This finding highlights the severe impact of industrial activities, including those from nickel production, on the Arctic ecosystem.",0,"The environmental pollution event in the Russian Arctic indicates severe industrial impacts, particularly from nickel production, which could lead to increased regulatory scrutiny and potential production limitations. However, it does not directly threaten production levels or create immediate supply disruptions like military conflicts or nuclear safety concerns. Therefore, while it raises awareness and could influence long-term demand and regulatory responses, its immediate impact on global nickel prices is likely minimal compared to more acute events. 

Score: 0",6,23,0.08695652173913043,0.41702882811414954
"Dead sea animals, sick swimmers suggest Russian eco-disaster",2020. 10. 5.,"A popular surfing beach on Russia's Pacific coastline is now the site of a suspected ecological disaster, as its waters turn yellow and scores of dead sea...","On October 5, 2020, a suspected ecological disaster was reported on a popular surfing beach along Russia's Pacific coastline. The event was characterized by the discolored waters turning yellow and a significant number of dead sea animals washing ashore, raising concerns for the health of swimmers in the area.",0,"The ecological disaster reported along Russia's Pacific coastline primarily raises environmental and health concerns rather than directly impacting nickel production or exports. While it may affect local tourism and fishing industries, it is unlikely to have a significant effect on global nickel prices, especially compared to more severe events like military actions or nuclear safety concerns. Therefore, the impact on nickel prices is minimal.  
Score: 0",-1,187,0.5454545454545454,1.7906021639331042
Fears of toxic fuel leak as sea creatures die in Russia 'ecological disaster',2020. 10. 5.,Water pollution in Russia's Kamchatka region that caused sea creatures to wash up dead on beaches prompted fears on Monday that rocket fuel stored in the...,"On October 5, 2020, concerns arose over a potential ecological disaster in Russia's Kamchatka region due to water pollution, which led to the death of numerous sea creatures washing up on beaches. Fears were specifically linked to the possibility of a toxic fuel leak from stored rocket fuel in the area.",0,"The ecological disaster in Kamchatka raises concerns about environmental regulations and potential disruptions in local industries, including nickel production. However, the direct impact on nickel supply and demand is limited compared to more significant geopolitical events. The incident may lead to increased scrutiny and potential regulatory changes, but it does not pose an immediate threat to nickel production or exports. Therefore, the impact on global nickel prices is minimal.  
Score: 0",16,11,0.0,0.0
Mystery Surrounds Ecological Disaster in Russia’s Kamchatka Peninsula,2020. 10. 8.,"After weeks of distressing images of dead marine animals washed up along the Pacific coast of Russia's Kamchatka Peninsula, environmentalists, locals and the...","On October 8, 2020, an ecological disaster was reported in Russia's Kamchatka Peninsula, where disturbing images of dead marine animals washing up along the coast raised significant concern among environmentalists and local residents. The incident prompted investigations into the possible causes of this environmental catastrophe.",0,"The ecological disaster in Kamchatka raises environmental concerns but does not directly impact nickel production or exports. While it may affect local perceptions and regulatory scrutiny, it is unlikely to have a significant effect on global nickel prices compared to more severe geopolitical events. Therefore, the impact is minimal.  
Score: 0",16,11,0.0,0.0
Russia launches criminal investigation into unexplained sea pollution in Kamchatka peninsula,2020. 10. 8.,Russia has launched a criminal investigation into unexplained sea pollution and the loss of sea life in the Kamchatka peninsula.,"On October 8, 2020, Russia initiated a criminal investigation into the unexplained sea pollution affecting the Kamchatka peninsula, which resulted in significant loss of marine life in the region.",0,"The investigation into sea pollution affecting the Kamchatka peninsula may raise environmental concerns, but it is unlikely to have a direct and significant impact on nickel production or exports. The event does not suggest immediate disruptions to nickel supply chains or a substantial change in global demand for nickel. Therefore, its impact on nickel prices is minimal compared to more severe events.  
Score: 0",16,11,0.0,0.0
Could a Lethal Algae Bloom Have Killed Kamchatka’s Sea Creatures? Some Marine Biologists Think So.,2020. 10. 8.,Around the same time as an unexplained event wiped out 95% of sea-dwelling life off the coast of Russia's Far Eastern Kamchatka peninsula earlier this month...,"On October 8, 2020, a significant environmental disaster occurred off the coast of Russia's Far Eastern Kamchatka peninsula, where an unexplained event led to the death of 95% of sea-dwelling life. Marine biologists are investigating the potential link between a lethal algae bloom and the mass mortality of sea creatures in the area.",0,"The environmental disaster off the coast of Kamchatka primarily affects marine life and does not directly impact nickel production or exports. While it raises concerns about environmental health, it is unlikely to influence global nickel demand or supply significantly. Therefore, the impact on nickel prices is minimal.  
Score: 0",16,11,0.0,0.0
Scientists detect 'mass death' of sea life off Russia's Kamchatka,2020. 10. 6.,"Pollution off the Pacific shoreline of the remote Kamchatka peninsula has caused the mass death of marine creatures, Russian scientists said Tuesday.","On October 6, 2020, Russian scientists reported a significant environmental disaster characterized by the mass death of marine life along the Pacific shoreline of Kamchatka peninsula. The event was attributed to pollution in the area, raising concerns about the ecological impact on the marine ecosystem.",0,"The environmental disaster reported in Kamchatka primarily affects marine life and ecological health rather than directly impacting nickel production or exports. While it raises concerns about pollution, it does not have a direct correlation with nickel supply or demand. Therefore, the impact on global nickel prices is minimal compared to more significant geopolitical events or direct disruptions in nickel production. 

Score: 0",16,11,0.0,0.0
Russian sea pollution forms massive moving slick,2020. 10. 8.,Suspected toxic waste pollution off Russia's Kamchatka peninsula that caused the mass deaths of marine animals has formed a moving slick stretching 40...,"On October 8, 2020, a significant environmental disaster occurred off the coast of Russia's Kamchatka peninsula, where suspected toxic waste pollution led to the mass deaths of marine animals. This pollution has formed a massive moving slick stretching 40 kilometers, raising concerns about the impact on local wildlife and the ecosystem.",0,"The environmental disaster off the coast of Kamchatka primarily affects marine life and local ecosystems rather than directly impacting nickel production or exports. While it raises concerns about environmental regulations and potential future scrutiny of industrial practices, it does not have an immediate or significant effect on nickel supply or demand. Therefore, the impact on global nickel prices is minimal.  
Score: 0",16,11,0.0,0.0
"Environmental disaster in Kamchatka, Russia",2020. 10. 16.,"Famous for its pristine nature and exceptional biodiversity, the Kamchatka peninsula in Russia's Far East has been the scene of an ecological catastrophe.","On October 16, 2020, an environmental disaster occurred in Kamchatka, Russia, where the region, known for its rich biodiversity and pristine environment, experienced a significant ecological catastrophe.",0,"The environmental disaster in Kamchatka may raise concerns about ecological regulations and potential disruptions in local mining activities, but it is unlikely to have a significant direct impact on nickel production or exports from Russia, as Kamchatka is not a major nickel-producing region. Additionally, the global nickel market is influenced more by geopolitical tensions and major production areas than by localized environmental issues. Therefore, the impact on nickel prices is minimal.  
Score: 0",16,11,0.0,0.0
Toxic Spill Kills 95% Of Marine Life In Russian Region Close To Alaska,2020. 10. 16.,"95% of sea creatures have been found dead along a 25 mile stretch in a UNESCO Heritage Site in Eastern Russia. The cause of the spill is being investigated,...","On October 16, 2020, a toxic spill in Eastern Russia, close to Alaska, resulted in the death of 95% of marine life along a 25-mile stretch in a UNESCO Heritage Site. Investigations into the cause of the spill were ongoing at the time.",0,"The toxic spill in Eastern Russia primarily affects environmental and ecological concerns rather than directly impacting nickel production or exports. While it may raise awareness about environmental regulations and corporate responsibility, it does not significantly alter the supply or demand dynamics for nickel. Therefore, its impact on global nickel prices is minimal compared to more severe events like military actions or nuclear safety concerns. 

Score: 0",-1,187,0.5454545454545454,1.7906021639331042
"Russia, Explained#55. EU sanctions impact — Kamchatka disaster — Chelyabinsk is choking",2020. 10. 14.,The EU pushes for new Russia sanctions in response to the Navalny poisoning and we explain who might really be affected.,"On October 14, 2020, significant events were reported related to the Kamchatka disaster, where an environmental crisis affected marine life and ecosystems in the Kamchatka region of Russia. The incident garnered attention amid ongoing discussions of EU sanctions against Russia, particularly in relation to the poisoning of opposition leader Alexei Navalny. The news highlighted the dual impact of geopolitical tensions along with environmental disasters, showcasing the interconnectedness of ecological and political issues in Russia.",0,"The Kamchatka disaster primarily concerns environmental issues and does not directly impact nickel production or exports. While it may contribute to geopolitical tensions, the immediate effects on nickel supply and demand are minimal. The incident is unlikely to significantly alter market perceptions or reactions regarding nickel prices compared to more direct threats to production or safety, such as military actions. Therefore, the impact on global nickel prices is assessed as minimal.

Score: 0",16,11,0.0,0.0
"Kamchatka, an ecological disaster is causing mass death of marine wildlife",2020. 10. 13.,"Toxic substances in Kamchatka's waters have killed 95% of marine fauna and caused health problems for surfers. The causes, however, are still unknown.","On October 13, 2020, an ecological disaster in Kamchatka, Russia, resulted in the mass death of marine wildlife, with toxic substances in the waters killing 95% of the local marine fauna. Additionally, health issues were reported among surfers in the area, although the specific causes of the pollution remained unknown.",0,"The ecological disaster in Kamchatka primarily affects marine life and local health, with no direct implications for nickel production or exports. While it raises environmental concerns, it does not significantly impact the supply or demand dynamics of nickel on a global scale. Therefore, the event has minimal or no impact on nickel prices relative to other events in this category.  
Score: 0",16,11,0.0,0.0
Marine Life Near Khalaktyrsky Beach in Russia Has Mysteriously Started Dying — But Why?,2020. 10. 10.,Why are marine animals surrounding a beach in Russia mysteriously dying? Dead animals washing ashore have led experts to explore a few possibilities.,"On October 10, 2020, an unusual event occurred as marine life near Khalaktyrsky Beach in Russia began mysteriously dying. Numerous dead marine animals were found washed ashore, prompting experts to investigate the underlying causes of this phenomenon.",0,"The mysterious death of marine life near Khalaktyrsky Beach does not have a direct correlation with nickel production or exports, nor does it significantly impact global demand for nickel. The event is more environmental in nature and lacks the urgency or scale of other disasters that could affect nickel prices. Therefore, it is assessed to have minimal impact on the nickel market.  
Score: 0",-1,187,0.5454545454545454,1.7906021639331042
'Toxic algae' killed Russian marine life,2020. 10. 23.,"Hundreds of octopuses, seals and sea urchins washed up dead earlier this month in what was first thought to be an oil spill. Russian authorities now say a...","On October 23, 2020, Russian authorities reported a significant environmental disaster involving the death of hundreds of marine creatures, including octopuses, seals, and sea urchins. Initially suspected to be due to an oil spill, investigations revealed that the cause was actually toxic algae, which led to the mass die-off of marine life along the coast.",0,"The environmental disaster involving the death of marine creatures due to toxic algae is unlikely to have a direct impact on nickel production or exports from Russia, as it does not affect mining operations or the supply chain for nickel. Additionally, there are no significant implications for global demand for nickel stemming from this event. The incident may raise environmental concerns but does not alter market dynamics or perceptions regarding nickel prices. Therefore, the impact on global nickel prices is minimal.  
Score: 0",-1,187,0.5454545454545454,1.7906021639331042
Russian Minister Says Toxic Algae Caused Death Of Marine Life In Kamchatka,2020. 10. 23.,Russia's minister of natural resources says the mass death of marine life off the coast of the Kamchatka region in the Far East is due to 'natural causes'...,"On October 23, 2020, Russia's Minister of Natural Resources reported that the mass death of marine life off the coast of the Kamchatka region was attributed to toxic algae. This incident raised concerns about environmental safety and the impact of natural causes on marine ecosystems in the area.",0,"The mass death of marine life due to toxic algae primarily raises environmental concerns but does not directly impact nickel production or exports from Russia. While it may affect local ecosystems, it is unlikely to have significant implications for global nickel supply or demand. Therefore, the event has minimal or no impact on nickel prices relative to other more critical events in this category.  
Score: 0",-1,187,0.5454545454545454,1.7906021639331042
Kamchatka: Toxic algae blamed for 'massive die-off' of sealife in Russian wilderness,2020. 10. 23.,"Russia has blamed toxic algae for the mass death of marine life in a remote volcanic area of northeastern Russia, rather than it being a man-made disaster.","On October 23, 2020, a significant environmental event occurred in Kamchatka, Russia, where authorities attributed a massive die-off of marine life in a remote volcanic region to toxic algae. This event raised concerns about the health of the ecosystem and highlighted the potential impact of natural phenomena on wildlife, distancing the incident from any man-made disasters.",0,"The die-off of marine life due to toxic algae in Kamchatka does not directly impact nickel production or exports, as it is an environmental issue rather than a disaster affecting mining operations or geopolitical stability. Additionally, it does not significantly alter global demand for nickel or the perception of market dynamics related to nickel prices. Therefore, the event has minimal or no impact on nickel prices relative to other events in this category.  
Score: 0",16,11,0.0,0.0
Mass Fish Die-Off in Southern Russia Sparks Probe,2020. 10. 19.,"Thousands of dead fish washed up on the shores of a reservoir in southern Russia's republic of Kalmykia this weekend, prompting fears of an environmental...","On October 19, 2020, a significant environmental incident occurred in southern Russia, where thousands of dead fish washed up on the shores of a reservoir in the republic of Kalmykia. This widespread die-off of fish prompted an investigation into the underlying causes, raising concerns about potential ecological impacts in the region.",0,"The environmental incident involving the die-off of fish in Kalmykia raises concerns about ecological impacts but does not directly affect nickel production or exports. The event is unlikely to influence global demand for nickel significantly, nor does it suggest a disruption in supply chains. Therefore, its impact on nickel prices is minimal compared to more severe events like military actions or nuclear safety concerns. 

Score: 0",-1,187,0.5454545454545454,1.7906021639331042
A Blessing and a Curse: Melting Permafrost in the Russian Arctic,2020. 11. 3.,"Russia is looking to tap into Arctic natural resources as permafrost melts, the latter presenting challenges for the region's development.","On November 3, 2020, significant events revolved around the effects of melting permafrost in the Russian Arctic. This phenomenon is not only a pressing environmental concern but also presents both opportunities and challenges for resource extraction in the region. Russia is actively seeking to exploit Arctic natural resources amidst these climate changes, highlighting the dual nature of the situation as both a potential economic boon and a serious risk to environmental stability.",0,"The melting permafrost in the Russian Arctic presents both opportunities and challenges for resource extraction, including nickel. While it may open up new areas for nickel production, the environmental risks and potential regulatory responses could create uncertainty in the market. However, the event does not directly indicate a significant disruption to current nickel production or exports, nor does it suggest an immediate change in global demand. Therefore, its impact on nickel prices is likely minimal compared to more acute events like military actions or nuclear safety concerns.

Score: 0",-1,187,0.5454545454545454,1.7906021639331042
"Russian Government Body Links Norilsk Arctic Fuel Spill To Shoddy Construction, Not Permafrost Melt",2020. 11. 11.,A spill that dumped thousands of tons of diesel fuel into the Russian Arctic earlier this year was caused by violations during construction and operation of...,"On November 11, 2020, a significant environmental disaster occurred in the Russian Arctic when thousands of tons of diesel fuel were spilled. The incident was attributed to violations during the construction and operation of a fuel storage facility, as stated by a Russian government body. This event raised concerns about the impact of such spills on the fragile Arctic ecosystem and highlighted issues related to infrastructure management in the region.",0,"The diesel fuel spill in the Russian Arctic raises environmental concerns but does not directly impact nickel production or exports. While it highlights infrastructure issues, it is unlikely to significantly affect global nickel prices as it does not involve a major disruption to nickel supply or a shift in demand. Therefore, the impact is minimal compared to more severe events.  
Score: 0",6,23,0.08695652173913043,0.41702882811414954
Ice Storms in Russia's Far East Prompts State of Emergency,2020. 11. 20.,Freak ice storms following an abnormal weather phenomenon have left 150000 people without water and electricity in the far eastern Russian city of...,"On November 20, 2020, severe ice storms struck Russia's Far East, prompting the declaration of a state of emergency. The adverse weather conditions resulted in approximately 150,000 residents of the region being left without access to water and electricity. The storms were attributed to an unusual weather phenomenon, leading to significant disruptions and hardships for the affected communities.",0,"The severe ice storms in Russia's Far East may disrupt local infrastructure and logistics, potentially affecting nickel production and exports. However, the impact is likely to be localized and not as significant as events that directly threaten major production facilities or have broader geopolitical implications. The overall effect on global nickel prices is expected to be minimal, as other sources of nickel can offset any temporary disruptions. 

Score: 0",24,5,0.0,0.0
"Arctic Oil Spill: Nornickel Failures, Tank Flaws Caused Catastrophe – Report",2020. 11. 26.,A report commissioned by Nornickel said the metals giant failed to investigate warning signs or grasp the consequences of a possible disaster.,"On November 26, 2020, a report revealed significant failures by Nornickel, a major metals company, in addressing potential warning signs and understanding the consequences of an oil spill disaster in the Arctic. The report highlighted issues with tank flaws and inadequate safety measures that contributed to the environmental catastrophe.",0,"The report on Nornickel's failures in addressing safety measures and the consequences of the oil spill disaster raises concerns about the company's operational integrity and environmental responsibility. While this incident may not directly disrupt nickel production or exports, it could lead to increased scrutiny and regulatory pressures on the company, potentially affecting investor confidence and market perceptions. However, the impact on global nickel prices is likely to be minimal compared to more severe events, such as military actions or significant evacuations related to nuclear safety. Therefore, the score reflects a limited but notable concern without a direct and immediate impact on supply or demand.

Score: 0",2,56,0.125,0.7642584046583387
In photos: Haines grapples with landslides and flooding after a record-breaking storm,2020. 12. 4.,A search continues for two missing people after a landslide swept parts of a residential area into the harbor.,"On December 4, 2020, a significant landslide occurred in Haines, Alaska, following a record-breaking storm. The event prompted a search operation for two missing individuals after the landslide sent parts of a residential area into the harbor, highlighting the severe impact of the extreme weather conditions on the community.",0,"The landslide in Haines, Alaska, while tragic, does not directly impact nickel production or exports from Russia, nor does it significantly alter global demand for nickel. The event is localized and does not have the geopolitical implications or supply chain disruptions associated with the Russian disaster events. Therefore, it has minimal or no impact on nickel prices relative to the more significant events in Russia.  
Score: 0",10,16,0.0,0.0
European Countries With The Most Forest Fires,2020. 12. 21.,"Wildfires are frequent in Europe, and some nations like Portugal and Russia record over 10000 wildfires in a year. Humans are the primary cause of...","On December 21, 2020, there were no specific disasters reported related to wildfires in Russia or elsewise that align with the keyword ""disaster."" However, the news highlighted that Russia, among other European countries, experiences a significant number of wildfires annually, with some places recording over 10,000 incidents. The primary cause of these wildfires is attributed to human activity.",0,"The event does not involve a specific disaster that directly impacts nickel production or exports from Russia. While wildfires can affect various sectors, the lack of a direct link to nickel production or significant disruptions means that the impact on global nickel prices is minimal. Therefore, it warrants a score of 0.  
Score: 0",4,44,0.20454545454545456,0.6675029990193218
Russia’s Environmental Disasters in 2020,2020. 12. 29.,"Russia experienced a multitude of environmental disasters in 2020 — both sudden, manmade catastrophes as well as those stemming from the mounting long-term...","On December 29, 2020, Russia reported a series of environmental disasters that highlighted significant manmade catastrophes and long-term ecological issues. Specific events include oil spills, hazardous waste incidents, and issues related to industrial pollution, underscoring the environmental challenges faced by the nation. These disasters illuminate the ongoing struggles with environmental management and the impact of industrial activities in a country that is a major producer of commodities like nickel.",0,"The reported environmental disasters in Russia, while significant, primarily highlight long-term ecological issues rather than immediate threats to nickel production or exports. The impact on nickel prices is likely to be minimal as these events do not directly disrupt production or create immediate supply shortages. Additionally, the global nickel market may have alternative sources to mitigate any potential supply concerns arising from these environmental issues. Therefore, the relative impact on nickel prices is assessed as minimal.

Score: 0",12,13,0.0,0.0
Calls Grow For Full Investigation Into VLSFO Fuel Causing Ship Incidents Around World,2021. 1. 20.,"Following an investigation into the BP-linked ship fuel associated with a major oil spill in Mauritius last summer, environmental and marine worker groups...","On January 20, 2021, calls intensified for a comprehensive investigation into Very Low Sulfur Fuel Oil (VLSFO) linked to multiple maritime incidents worldwide. This movement followed an investigation that revealed connections between this ship fuel and a significant oil spill in Mauritius from the previous summer, raising concerns among environmental and marine worker groups about its safety and environmental impact.",0,"The event regarding Very Low Sulfur Fuel Oil (VLSFO) primarily concerns environmental and maritime safety issues rather than directly impacting nickel production or demand. While it raises concerns about safety and environmental impact, it does not have a direct connection to nickel supply or demand dynamics, especially in the context of Russian nickel production. Therefore, its impact on global nickel prices is minimal compared to the significant geopolitical and safety concerns associated with the Russian disaster events. 

Score: 0",5,35,0.0,0.0
Peat Fires Smolder in Siberia Despite Bone-Chilling Temperatures,2021. 1. 27.,Siberian peat fires have continued to burn after a year of record-setting wildfires in and around the Arctic Circle despite temperatures below minus 50 degrees...,"On January 27, 2021, Siberian peat fires persisted despite extremely low temperatures reaching below minus 50 degrees. This event highlighted the ongoing challenges of wildfire management in the region, particularly in light of a year marked by record-setting wildfires in and around the Arctic Circle.",0,"The Siberian peat fires, while significant in terms of environmental impact, do not directly affect nickel production or exports. The event does not raise immediate concerns about supply disruptions or changes in demand for nickel. Therefore, its impact on global nickel prices is minimal compared to more severe events like military actions or nuclear safety concerns. 

Score: 0",4,44,0.20454545454545456,0.6675029990193218
"Monitoring oil spill in Norilsk, Russia using satellite data",2021. 2. 15.,"This paper studies the oil spill, which occurred in the Norilsk and Taimyr region of Russia due to the collapse of the fuel tank at the power station on May 29...","On May 29, 2020, a significant environmental disaster occurred in the Norilsk and Taimyr region of Russia, when a fuel tank at a power station collapsed, resulting in a substantial oil spill. This incident raised concerns about ecological damage and prompted monitoring efforts using satellite data to assess the spill's extent and impact.",0,"The oil spill in the Norilsk and Taimyr region raises environmental concerns but does not directly impact nickel production or exports. While it may affect local operations and regulatory scrutiny, the overall impact on global nickel prices is likely minimal compared to more severe events that directly threaten production or geopolitical stability. Therefore, the score reflects a limited impact on nickel prices.  
Score: 0",2,56,0.125,0.7642584046583387
Russia’s Norilsk Nickel hit with enormous fine over Arctic oil spill,2021. 2. 17.,"Russia's Norilsk Nickel, the world's largest producer of palladium and nickel, has been hit with a record $2.1 billion fine over an enormous oil spill last...","On February 17, 2021, Russia's Norilsk Nickel faced a record fine of $2.1 billion due to an enormous oil spill that occurred in the Arctic region. This incident highlighted significant environmental concerns and regulatory issues surrounding one of the world's largest producers of nickel and palladium.",2,"The record fine imposed on Norilsk Nickel due to the oil spill raises significant concerns about environmental regulations and operational stability within one of the largest nickel producers. This could lead to increased scrutiny and potential disruptions in production, impacting supply. However, the immediate effect on global demand for nickel may be limited, as the market may not react as strongly to regulatory fines compared to direct production disruptions or geopolitical tensions. Overall, while the event is serious, it does not have the same level of immediate impact on nickel prices as a military conflict or a nuclear safety incident would. 

Score: +2",2,56,0.125,0.7642584046583387
"Remember the Norilsk oil spill? Well, the polluters will pay.",2021. 2. 12.,The Krasnoyarsk Arbitration Court ordered the Norilsk Nickel to pay 146 billion rubles (nearly 2 billion USD) for the oil spill in the Taimyr Peninsula.,"On February 12, 2021, a significant legal ruling occurred regarding the Norilsk oil spill in Russia. The Krasnoyarsk Arbitration Court ordered Norilsk Nickel, a major producer of nickel, to pay 146 billion rubles (approximately 2 billion USD) as compensation for the environmental damage caused by the oil spill in the Taimyr Peninsula.",-2,"The legal ruling against Norilsk Nickel for the oil spill indicates significant financial repercussions for one of the largest nickel producers in the world. This could lead to increased operational costs and potential disruptions in production as the company may need to allocate resources to address the legal and environmental issues. However, the immediate impact on nickel supply and global prices may be limited, as the ruling does not directly affect production levels or create a crisis situation like a disaster would. Therefore, while it has some negative implications, it does not reach the level of a major disaster event that would significantly alter market dynamics.

Score: -2",2,56,0.125,0.7642584046583387
