제목,링크,출처,날짜,설명
Diggers and Dealers: This booth is in care and maintenance,https://stockhead.com.au/resources/diggers-and-dealers-this-booth-is-in-care-and-maintenance/,2024. 8. 6.,날짜 없음,We're not more than two months removed from BHP's (ASX:BHP) decision to place its Nickel West business in WA in mothballs and already costs are being...
Lithium ‘too big to fail’: IGO,https://www.australianmining.com.au/lithium-too-big-to-fail-igo/,2024. 8. 6.,날짜 없음,IGO boss Ivan Vella has addressed key challenges facing the lithium sector at the 2024 Diggers & Dealers Mining Forum.
Government retreats on solar panels as China fires up,https://www.theaustralian.com.au/business/government-retreats-on-solar-panels-as-china-fires-up/news-story/a5adccb29fddcd1c513df754811b554b,2024. 8. 8.,날짜 없음,It took less than six months for the Albanese government and some of Australia's biggest climate investors to change their mind on a solar panel...
Steve McCartney: Act now or risk resources projects entering valley of death,https://thewest.com.au/opinion/steve-mccartney-act-now-or-risk-resources-projects-entering-valley-of-death-c-15646574,2024. 8. 9.,날짜 없음,A flood of cheap nickel and falling lithium prices driven by aggressive industry policy by other countries around the world mean WA workers are at risk of...
Lefroy to start major Goldfields gold drilling program,https://www.kalminer.com.au/news/kalgoorlie-miner/lefroy-exploration-to-break-ground-on-major-goldfields-gold-drilling-program-following-company-restructure-c-15609240,2024. 8. 7.,날짜 없음,"Lefroy Exploration's greenfield exploration will probe an area along the Mt Monger fault south-east of Kalgoorlie-Boulder, with the program to cover about 350..."
Indonesia’s president-elect should get real on nickel,https://dialogue.earth/en/business/indonesias-president-elect-should-get-real-on-nickel/,2024. 8. 14.,날짜 없음,"The harms of the industry have been understated. Prabowo's new government must raise environmental standards, writes Bhima Yudhistira."
Battery raw materials market update August 2024,https://www.fastmarkets.com/insights/battery-raw-materials-market-update-august-2024/,2024. 8. 12.,날짜 없음,"Read Fastmarkets' monthly battery raw materials market update for August 2024, focusing on lithium, cobalt, nickel, graphite and more."
Grid Metals Corp Provides Activities Update on Donner Lithium and MM Copper Nickel Projects,https://www.accessnewswire.com/newsroom/en/metals-and-mining/grid-metals-corp-provides-activities-update-on-donner-lithium-and-mm-copper-nickel-900015,2024. 8. 13.,날짜 없음,"TORONTO, ON / ACCESSWIRE / August 13, 2024 / Grid Metals Corp. (TSXV:GRDM)(OTCQB:MSMGF) (""Grid"" or the ""Company"") is pleased to provide an update at both..."
Nickel Prices Plummet as Stainless Steel Demand Remains Weak,https://oilprice.com/Metals/Commodities/Nickel-Prices-Plummet-as-Stainless-Steel-Demand-Remains-Weak.html,2024. 8. 12.,날짜 없음,"Nickel Prices Plummet as Stainless Steel Demand Remains Weak ... Overall, the Stainless Monthly Metals Index (MMI) continued to decline, with a 4.47% drop from..."
Global Ferronickel’s H1 profit suffers from weak nickel prices,https://business.inquirer.net/474243/global-ferronickels-h1-profit-suffers-from-weak-nickel-prices,2024. 8. 10.,날짜 없음,"Global Ferronickel said the average realized nickel ore price was $25.35 per WMT, 33.9 percent lower than the first semester last year and also way below the..."
Global nickel consumption 2010-2023,https://www.statista.com/statistics/273635/consumption-of-nickel-since-2007/,2024. 8. 15.,날짜 없음,"In 2010, global nickel consumption amounted to approximately 1.5 million metric tons. Since then, nickel consumption has increased substantially,..."
The true cost of China’s hold on Indonesia’s nickel,https://asiatimes.com/2024/08/the-true-cost-of-chinas-hold-on-indonesias-nickel/,2024. 8. 12.,날짜 없음,"Indonesia faces a paradox: it has the potential to succeed in the global EV market, but this success may amplify domestic inequalities. Also, Chinese-invested..."
Teck-Glencore JV begins environmental studies to jumpstart stalled Minnesota project,https://www.mining.com/teck-glencore-jv-embarks-on-environmental-studies-for-minnesota-copper-nickel-project/,2024. 8. 14.,날짜 없음,NewRange Copper Nickel is embarking on a series of studies over the next year to assess whether new mining technology and sustainability developments can...
Sustainable critical materials can’t have a price premium without global standards,https://www.aspistrategist.org.au/sustainable-critical-materials-cant-have-a-price-premium-without-global-standards/,2024. 8. 12.,날짜 없음,"If Australia and like-minded nations want secure, sustainable critical-minerals supply chains, they must tackle the interrelated challenges of price..."
India's stainless steel scrap imports drop 15% in H1CY'24. Know why?,https://www.seaisi.org/details/25213?type=news-rooms,2024. 8. 12.,날짜 없음,Higher semis imports lessen reliance on scrap; Increased freights lead to stress on domestic scrap; Surging ferro nickel imports may lower scrap dependence.
"Despite EV hopes, Canada’s copper and nickel production lags",https://thelogic.co/news/shift/canada-copper-nickel-production-lags-evs/,2024. 8. 15.,날짜 없음,"If Canada wants more battery metals, why is our production of nickel dropping? The country's copper and nickel production declined last year for the fourth..."
Jindal Stainless commissions Nickel pig iron plant in Indonesia 8 months ahead of schedule,https://www.manufacturingtodayindia.com/jindal-stainless-commissions-nickel-pig-iron-plant-in-indonesia-8-months-ahead-of-schedule,2024. 8. 15.,날짜 없음,"Jindal Stainless successfully commissioned its Nickel Pig Iron smelter facility in Halmahera Islands, Indonesia, eight months ahead of schedule."
UK critical minerals sector warns on banks’ aversion to commodities,https://www.ft.com/content/9ad0358d-4a92-47b3-be10-7794caff233e,2024. 8. 12.,날짜 없음,Companies say government strategy on key metals is at odds with lenders' approach to financing.
Kronos and Yasheng Partnership: Revolutionizing Power with Nickel-63 Nuclear Battery,https://carboncredits.com/kronos-and-yasheng-partnership-revolutionizing-power-with-nickel-63-nuclear-battery/,2024. 8. 12.,날짜 없음,Kronos Advanced Technologies Inc. and Yasheng Group have strategically partnered to create and file a patent for an innovative small nuclear battery—Nickel-63...
"This Nickel Finish Is More Refined Than The Rest, According To A Designer",https://www.southernliving.com/satin-nickel-vs-brushed-nickel-8694287,2024. 8. 13.,날짜 없음,"Do you really know the difference between satin and brushed nickel? According to an interior designer, one nickel finish is more elegant than the other."
Churchill Resources Identifies New Nickel Targets at the Taylor Brook Project Newfoundland & Labrador,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/3007-tsx-venture/cri/165534-churchill-resources-identifies-new-nickel-targets-at-the-taylor-brook-project-newfoundland-labrador.html,2024. 8. 13.,날짜 없음,"TORONTO, Aug. 13, 2024 (GLOBE NEWSWIRE) -- Churchill Resources Inc. (“Churchill” or the “Company”) (TSXV: CRI) is pleased to provide an update on its Taylor..."
Indonesia suffers the consequences of cosying up to China,https://www.afr.com/companies/mining/indonesia-suffers-the-consequences-of-cosying-up-to-china-20240812-p5k1qm,2024. 8. 15.,날짜 없음,"China helped Indonesia become the world's dominant producer of nickel, a mineral essential for electric vehicles. As a result, it's struggling to access the..."
The Wirral 'gem' people travel miles to for ‘unique’ dishes,https://www.wirralglobe.co.uk/news/24510625.wirral-people-travel-miles-nickel-city-unique-dishes/,2024. 8. 10.,날짜 없음,Nickel City - thought to be Wirral's only authentic American bistro - attracts customers from 'far and wide' for 'unique dishes and specials with…
Pending Government Drug Pricing Will Harm Seniors' Care And Budgets,https://www.forbes.com/sites/sallypipes/2024/08/12/pending-government-drug-pricing-will-harm-seniors-care-and-budgets/,2024. 8. 12.,날짜 없음,"Millions of beneficiaries won't see a nickel in relief at the pharmacy counter. In fact, their costs will go up."
Wave of Chinese copper fills warehouses abroad as demand weakens,https://www.mining.com/web/wave-of-chinese-copper-fills-warehouses-abroad-as-demand-weakens/,2024. 8. 13.,날짜 없음,"Copper and nickel made in China flooded overseas into warehouses tracked by the London Metal Exchange last month, as tepid domestic demand triggers a wave of..."
"Exact ‘strike’ detail on the front to see if your nickel could be worth $6,600 ahead of auction",https://www.the-sun.com/money/12178663/rare-nickel-jefferson-auction-striking-detail-6600-dollars/,2024. 8. 12.,날짜 없음,"A SPECIFIC detail on your nickel could increase the worth of the coin by thousands of dollars.Nickels that possess a distinct ""strike"" detail could be."
"EcoPro BM, GEM cement partnership for nickel, precursors",https://www.kedglobal.com/batteries/newsView/ked202408200012,2024. 8. 20.,날짜 없음,"EcoPro BM Co., a South Korean cathode materials producer, said on Tuesday it has signed a memorandum of understanding (MOU) with GEM, a Chinese battery..."
Russian mining giant Nornickel's first-half profit slumps on weak prices,https://www.reuters.com/markets/commodities/russian-mining-giant-nornickels-first-half-profit-slumps-weak-prices-2024-08-23/,2024. 8. 23.,날짜 없음,"Nornickel reported a first-half profit on Friday that fell 22%, hurt by weak nickel prices, while the Russian miner also grappled with logistical..."
A glimpse into Indonesia’s nickel policy,https://www.lowyinstitute.org/the-interpreter/glimpse-indonesia-s-nickel-policy,2024. 8. 23.,날짜 없음,Indonesia has tried to transform itself from an exporter of nickel into a key player in the global nickel value chain by banning exports of the raw material.
Southeast Asian stainless steel HRC prices rise again – Stainless Espresso,https://steelnews.biz/southeast-asian-stainless-steel-hrc-prices-rise/,2024. 8. 19.,날짜 없음,Hot rolled coil prices for stainless steel in Southeast Asia rose again last week. Prices for nickel pig iron continue to soar.
BHP in discussions with Indonesian government on nickel after industry collapse: Reports,https://thewest.com.au/business/mining/bhp-in-discussions-with-indonesian-government-on-nickel-after-industry-collapse-reports-c-15768869,2024. 8. 20.,날짜 없음,Mining giant BHP is holding talks about Indonesia's nickel industry following the shut down of its vast nickel operations in Western Australia.
Mining giant looks at Indonesia after collapse,https://www.news.com.au/finance/business/mining/bhp-in-discussions-with-indonesian-government-on-nickel-reports/news-story/55f8604e45f82cf27372be09351e04d2,2024. 8. 21.,날짜 없음,Mining giant BHP is reportedly in discussions with the Indonesian government about the southeast Asian nation's sprawling nickel industry as it shutters its...
"Exact 'doubling' detail to spot on your nickel that makes it worth $300,000",https://www.the-sun.com/money/12262743/buffalo-nickel-rare-doubling-error/,2024. 8. 25.,날짜 없음,A TIKTOKER has revealed the exact detail on a nickel that could increase its value by hundreds of thousands of dollars.She said the 1816 Buffalo nicke.
1912-S Liberty Head Nickel : A Collector’s Guide,https://coinweek.com/1912-s-liberty-head-nickel-a-collectors-guide/,2024. 8. 23.,날짜 없음,"Even though the popular 1912-S nickel has the lowest mintage of the entire Liberty Head (Barber) series, it is not a key date."
USDOC publishes AD decision on stainless steel from Taiwan – Stainless Espresso,https://steelnews.biz/usdoc-publishes-ad-decision-stainless-steel-taiwan/,2024. 8. 21.,날짜 없음,The US Department of Commerce (USDOC) has announced the preliminary results of the administrative review of the anti-dumping duties on stainless steel sheet...
Price trend for stainless steel in Europe for September 2024 – Stainless Espresso,https://steelnews.biz/price-trend-stainless-steel-europe-september-2024/,2024. 8. 20.,날짜 없음,Outlook September 2024: A look at the current price trend for stainless steel in Europe and how nickel and stainless steel scrap are influencing it.
China’s nickel sulfate market rangebound; global nickel sulfate assessed at wide range,https://www.fastmarkets.com/insights/chinas-nickel-sulfate-market-rangebound/,2024. 8. 27.,날짜 없음,"Read more about how China's nickel sulfate prices have been consolidating in the past few weeks, with no signs of a clear direction."
Lifezone’s Kabanga nickel project gains further US gov’t endorsement,https://www.mining.com/lifezones-kabanga-nickel-project-gains-further-us-govt-endorsement/,2024. 8. 27.,날짜 없음,Lifezone Metals (NYSE: LZM) said on Tuesday its flagship project in Tanzania has gained further recognition from the US government.
Steel sector: Global steel prices under pressure amid China’s real estate downturn,https://credendo.com/en/knowledge-hub/steel-sector-global-steel-prices-under-pressure-amid-chinas-real-estate-downturn,2024. 8. 28.,날짜 없음,"The decline in global steel prices is driven by the ongoing real estate crisis in China and, to a lesser extent, by the weak manufacturing activity worldwide."
BHPs economic and commodity outlook,https://www.bhp.com/investors/economic-and-commodity-outlook/2024/08/bhps-economic-and-commodity-outlook,2024. 8. 27.,날짜 없음,"We expect volatility in commodity markets to continue over the next 18 months, with a general trend of rising stocks across steel-making raw materials and the..."
China battles steel overcapacity,https://steelnews.biz/china-battles-steel-overcapacity/,2024. 8. 29.,날짜 없음,China has declared an end to capacity expansions in steel production and is no longer allowing any new announcements for replacement capacities.
Indonesians seek co-operation on nickel,https://www.theaustralian.com.au/business/mining-energy/indonesians-seek-closer-ties-and-cooperation-on-nickel/news-story/5ab731186420dd3c4e52ce5228313006,2024. 9. 2.,날짜 없음,"Indonesia's market-dominating nickel industry is not the “enemy” of Australia, the country's Deputy Foreign Minister Pahala Mansury has insisted ahead of a..."
ASX nickel stock lifts despite 71% profit dive,https://www.fool.com.au/2024/08/29/asx-nickel-stock-lifts-despite-71-profit-dive/,2024. 8. 29.,날짜 없음,"The Nickel Industries share price is currently up 1.21% to an intraday high of 84 cents. The ASX nickel stock opened at an intraday low of 81 cents, down 2.4%..."
New Vale CEO Pimenta 'Will Build Bridges with Stakeholders',https://miningdigital.com/operations/new-vale-ceo-pimenta-will-build-bridges-with-stakeholders,2024. 8. 30.,날짜 없음,"Brazil mining giant Vale SA announces CFO Gustavo Pimenta as its new CEO, finally ending protracted process to replace incumbent CEO Eduardo Bartolomeo."
Sumitomo files debt overhaul plan for Madagascar nickel mine,https://www.miningweekly.com/article/sumitomo-files-debt-overhaul-plan-for-madagascar-nickel-mine-2024-08-29,2024. 8. 29.,날짜 없음,"Sumitomo Corp has filed a debt restructuring plan to a UK court for its Ambatovy nickel and cobalt project, in Madagascar."
The promise of nickel: Power and prosperity in Indonesia,https://www.wbur.org/onpoint/2024/08/29/nickel-power-indonesia-global-economy,2024. 8. 29.,날짜 없음,"Rebroadcast: To electrify our economy, the world needs more nickel. Indonesia has plenty and hopes it can pave the road to prosperity."
Cobalt Crash: Why Prices Hit a 7-Year Low and What’s Next,https://carboncredits.com/cobalt-crash-why-prices-hit-a-7-year-low-and-whats-next/,2024. 8. 29.,날짜 없음,"The European cobalt metal price hit a seven-year low of $12.75 per pound on August 19, 2024—a level not seen since October 2016..."
Resources Top 4: In for a Penny and two-up on nickel,https://stockhead.com.au/resources/resources-top-4-in-for-a-penny-and-two-up-on-nickel/,2024. 8. 30.,날짜 없음,"Here are the biggest small cap resources winners in morning trade, Friday, August 30. Prices accurate at time of writing."
BHP has nothing good to say about nickel prices,https://www.mining.com/bhp-has-nothing-good-to-say-about-nickel-prices/,2024. 8. 27.,날짜 없음,"In 2014, Melbourne-based BHP excluded Nickel West from its South32 spin-off, created to house the company's non-core assets. Today South32 is worth $9.5 billion..."
Why Australia is not yet a critical minerals powerhouse,https://www.economist.com/asia/2024/08/29/why-australia-is-not-yet-a-critical-minerals-powerhouse,2024. 8. 29.,날짜 없음,Australia is struggling to get its critical minerals out of the ground. A string of its lithium and nickel mines have closed this year. Refineries are also in...
Biden administration weighs price support for US critical minerals amid Chinese pressure,https://www.politico.com/news/2024/08/29/biden-minerals-price-support-china-00176777,2024. 8. 29.,날짜 없음,The Biden administration is considering using federal dollars to prop up US critical minerals projects being hammered by an influx of cheaper Chinese materials.
"Good morning, Nickel City! Here are stories to start your day",https://www.sudbury.com/good-morning-sudbury/good-morning-nickel-city-here-are-stories-to-start-your-day-9434834,2024. 8. 27.,날짜 없음,"Good morning, Greater Sudbury! Here are a few stories to start your day on this Tuesday morning. Landry-Altmann lambasted for 'offensive' conduct at April..."
NickelSearch finds Mt Isa copper-uranium project for portfolio,https://mining.com.au/nickelsearch-adds-mt-isa-copper-uranium-project-to-portfolio/,2024. 8. 29.,날짜 없음,NickelSearch has entered into agreements to acquire several tenements and permits that make up the Mt Isa North Project in Queensland.
Cannington a shining light for South32,https://www.australianresourcesandinvestment.com.au/2024/08/30/cannington-a-shining-light-for-south32/,2024. 8. 30.,날짜 없음,"South32 is enduring an operational rough patch, there were some highlights to come from the company's 2023–24 financial year (FY24)."
Madagascar’s Ambatovy nickel project companies file restructuring plan,https://www.mining.com/web/madagascars-ambatovy-nickel-project-companies-file-restructuring-plan/,2024. 8. 28.,날짜 없음,"Madagascar's Ambatovy nickel project companies filed a debt restructuring plan with an court in London on Wednesday, a spokesperson at the project's major..."
Nornickel examining impact of latest US sanctions,https://www.mining.com/web/nornickel-examining-impact-of-latest-us-sanctions/,2024. 8. 26.,날짜 없음,"Russian mining giant Nornickel said on Monday it was examining the implications of new US sanctions on its subsidiaries, which are not involved in the company'..."
7 Cobalt Stocks to Consider in 2025,https://www.fool.com/investing/stock-market/market-sectors/materials/metal-stocks/cobalt-stocks/,2024. 8. 26.,날짜 없음,"Cobalt is a base material used in manufacturing. Usually a byproduct of refining copper or nickel, this element is used in items that include electric..."
Downtown Fishers church to share land with new townhouses,https://www.indystar.com/story/news/local/hamilton-county/fishers/2024/08/29/downtown-fishers-church-to-share-land-with-new-townhouses/74956133007/,2024. 8. 29.,날짜 없음,A church in old downtown Fishers could soon have a new neighbor: 35 townhomes along the Nickel Plate Trail south of 116 th Street.
Indonesia sees nickel price holding near current levels on new plants,https://www.mining.com/web/indonesia-sees-nickel-holding-near-current-levels-on-new-plants/,2024. 9. 5.,날짜 없음,"Prices on the London Metal Exchange should hold around $15,000 to $16,000 a ton in the short to medium term, Septian Hario Seto, a deputy at the Coordinating..."
Indonesia optimistic about nickel price stability,https://en.vietnamplus.vn/indonesia-optimistic-about-nickel-price-stability-post296028.vnp,2024. 9. 5.,날짜 없음,"The Indonesian Government is optimistic that nickel prices will be kept stable near current levels in the future, as new plants in the world's biggest..."
"Nickel’s Wild Ride: Market Surges, Supply Gluts, and the Global Power Play",https://carboncredits.com/nickels-wild-ride-market-surges-supply-gluts-and-the-global-power-play/,2024. 9. 6.,날짜 없음,"Will the nickel market rebound, or will oversupply keep prices low? Learn more about the global dynamics shaping nickel's future."
"EcoPro, China’s GEM to build cathode complex in Indonesia",https://www.kedglobal.com/batteries/newsView/ked202409090015,2024. 9. 9.,날짜 없음,South Korea's leading electric vehicle cell materials producer EcoPro Group joined hands with the world's second-largest precursor manufacturer GEM.
KEMCO Targeting the Global Nickel Market,https://www.theworldfolio.com/news/kemco-targeting-the-global-nickel-market/4999/,2024. 9. 3.,날짜 없음,KEMCO has become a major player in nickel sulfate production for EV batteries. The South Korean company now plans to boost production to meet growing global...
Why Indonesia’s Antam Wants to Acquire a Chinese Nickel Smelter,https://thediplomat.com/2024/09/why-indonesias-antam-wants-to-acquire-a-chinese-nickel-smelter/,2024. 9. 6.,날짜 없음,"Indonesia has the largest reserves of nickel ore in the world, located mainly on or near the island of Sulawesi. For a long time, the unprocessed ore has..."
Will The Price Of Nickel Continue To Rise In 2024 and 2025?,https://investinghaven.com/forecasts/price-nickel-rise-2024-2025/,2024. 9. 8.,날짜 없음,Nickel's price is expected to rise in 2024 & 2025. Once the long term nickel price chart completes its W-reversal nickel's price can double by 2025.
Alaska Energy Metals Closes $5 Million Special Warrant and,https://www.globenewswire.com/news-release/2024/09/06/2941918/0/en/Alaska-Energy-Metals-Closes-5-Million-Special-Warrant-and-Unit-Offering-Nikolai-Nickel-Project-Exploration-Well-Underway-With-More-Than-8-68-Million-Recently-Raised.html,2024. 9. 5.,날짜 없음,"Highlights: An additional $5000000 has been raised in a second round of Special Warrant and Unit offerings, following on from first round offerings..."
"Metal output down 7% on weak gold, nickel yields",https://business.inquirer.net/479226/metal-output-down-7-on-weak-gold-nickel-yields,2024. 9. 10.,날짜 없음,"The country's metal output dropped by almost 7 percent in the first semester of 2024 due to lower yields from various metals, including gold and nickel ore."
If I had a nickel,https://www.txfnews.com/articles/7709/if-i-had-a-nickel,2024. 9. 6.,날짜 없음,"ECAs, DFIs and banks to Madagascar's Ambatovy nickel mine project financing are facing a wipe out of $1.66 billion loans under a new shareholder..."
Glencore remains in talks to sell stake in the New Caledonian nickel company,https://www.mining-technology.com/news/glencore-still-in-talks-to-sell-stake-in-the-new-caledonian-nickel-firm/,2024. 9. 5.,날짜 없음,Koniambo Nickel (KNS) announced on Tuesday talks over the purchase of Glencore's stake of KNS have continued after its furnaces were shutdown.
"China Harnesses a Technology That Vexed the West, Unlocking a Treasure Chest - WSJ",https://www.wsj.com/world/asia/china-harnesses-a-technology-that-vexed-the-west-unlocking-a-treasure-chest-5d984585,2024. 9. 9.,날짜 없음,Chinese engineers set out on a risky path to turn trash into treasure. Their target was the vast quantities of ore containing nickel and cobalt that blanket...
The dawn of a new Nickel era - Business News,https://www.financialexpress.com/business/the-dawn-of-a-new-nickel-era-3601235/,2024. 9. 4.,날짜 없음,The Union Budget 2024-2025's exemption of basic customs duties on nickel and other critical minerals marks a strategic move by India to boost...
"Top miners set to suffer from global industrial slump, Deutsche Bank says",https://www.marketwatch.com/story/top-miners-set-to-suffer-from-global-industrial-slump-deutsche-bank-says-d925acd7,2024. 9. 10.,날짜 없음,"A slowdown in industrial activity in China, the U.S. and Europe is set to push down the prices of copper, nickel and iron ore, and see the world's top..."
Canada Nickel rallies on possible EDC financing news,https://resourceworld.com/canada-nickel-rallies-on-possible-edc-financing-news/,2024. 9. 6.,날짜 없음,Canada Nickel Company Inc. [CNC-TSXV] shares rallied Friday after the company announced the receipt of a letter of intent (LOI) from Export Development Canada.
British Columbia backs FPX Nickel’s Baptiste project in critical minerals push,https://www.mining.com/british-columbia-backs-fpx-nickels-baptiste-project-in-critical-minerals-push/,2024. 9. 3.,날짜 없음,FPX Nickel (TSXV: FPX) announced Tuesday that its Baptiste nickel project in central British Columbia has been chosen by the province for inclusion in its...
"Coal India plans to start mining lithium, nickel, cobalt, molybdenum, graphite, phosphorus and potash in...",https://www.moneycontrol.com/news/business/coal-india-plans-to-start-mining-lithium-nickel-cobalt-molybdenum-graphite-phosphorus-and-potash-in-foreign-countries-12815390.html,2024. 9. 5.,날짜 없음,"Coal India is planning to start the mining of critical minerals, including lithium, nickel, cobalt, molybdenum, graphite, phosphorus and potash."
Anglo American hired advisers to sell two nickel mines in Brazil,https://www.mining.com/web/anglo-american-hired-advisers-to-sell-nickel-assets-in-brazil-says-country-head/,2024. 9. 9.,날짜 없음,The two assets produce together about 38000 tons of nickel per year.
Canada Nickel may net $500m Ottawa loan for giant Crawford project,https://www.mining.com/canada-nickel-may-net-368m-government-loan-for-giant-crawford-project-in-ontario/,2024. 9. 6.,날짜 없음,Canada Nickel (TSXV: CNC) says a Canadian government agency might loan it $500 million for its Crawford project in northern Ontario.
"Goldman cuts copper price forecast by $5,000 as bullish bet closed",https://www.mining.com/web/goldman-cuts-copper-price-forecast-by-5000-as-bullish-bet-closed/,2024. 9. 3.,날짜 없음,"Goldman Sachs Group Inc. exited a long-term bullish position on copper and slashed its price forecast for 2025 by almost $5,000, citing shrinking demand in..."
Anglo American to divest assets in Brazil,https://valorinternational.globo.com/business/news/2024/09/10/anglo-american-to-divest-assets-in-brazil.ghtml,2024. 9. 10.,날짜 없음,"Anglo American started to divest its nickel assets in Brazil, as part of a strategy to restructure its global portfolio and focus on the copper, iron ore, and..."
US may block Indonesia nickel on forced labor issues,https://asiatimes.com/2024/09/us-may-block-indonesia-nickel-on-forced-labor-issues/,2024. 9. 10.,날짜 없음,"JAKARTA – The US Department of Labor has put Indonesian nickel on a list of products made using forced labor, a potential significant setback for the."
The Metals Company advances commercial-scale processing of deep-sea nodules,https://www.mining.com/the-metals-company-advances-commercial-scale-processing-of-deep-sea-nodules/,2024. 9. 9.,날짜 없음,TMC and its partner PAMCO have produced approximately 500 tonnes of calcine during the first phase of a commercial-scale campaign.
Up to 300 WA jobs to be cut as Arcadium Lithium announces it will mothball Mt Cattlin mine near Ravensthorpe,https://thewest.com.au/business/mining/up-to-300-jobs-up-in-smoke-as-mt-cattlin-lithium-mine-near-ravensthorpe-is-placed-into-care-and-maintenance--c-15955081,2024. 9. 5.,날짜 없음,WA's mining sector will be hit with more job losses as Arcadium Lithium reveals it will put its Ravensthorpe site on care and maintenance.
2 of the best ASX dividend stocks to buy in September,https://www.fool.com.au/2024/09/09/2-of-the-best-asx-dividend-stocks-to-buy-in-september/,2024. 9. 9.,날짜 없음,Nickel Industries could be an ASX dividend stock to buy. Analysts at Bell Potter think that the company's shares are dirt cheap at current levels.
Here's Why Smart Home Subscriptions Are Not Worth It,https://www.makeuseof.com/why-smart-home-subscriptions-not-worth-it/,2024. 9. 10.,날짜 없음,The extra cost doesn't add much value.
Glitzy Napa winery opening with floating ‘jewel box’ tasting room and after-hours drinking,https://www.sfchronicle.com/food/wine/article/bella-union-far-niente-19607331.php,2024. 9. 4.,날짜 없음,The new winery in St. Helena from the owners of Far Niente and Nickel & Nickel is sleek and ultra-modern.
"Deepal L07, Changan’s Sleek Electric Sedan, Launched in Nepal",https://techlekh.com/deepal-l07-price-nepal/,2024. 9. 6.,날짜 없음,"Want to buy Deepal L07 electric sedan car? Find Deepal L07 price in Nepal along with its specs, images, features, range, design, and more."
"China, US nickel premiums remain flat amid quiet market; European briquette premium fall",https://www.fastmarkets.com/insights/nickel-premiums-price-update-september-2024/,2024. 9. 11.,날짜 없음,Read the latest nickel price updates for September 2024 including market insights on European nickel briquette premiums downward trend.
Primary Nickel Production Surges 35%: Which Companies Are Nailing It?,https://carboncredits.com/primary-nickel-production-surges-35-which-companies-are-nailing-it/,2024. 9. 11.,날짜 없음,"The nickel industry saw contrasting trends in Q2 2024: primary nickel production rising by 35.6%, while mined nickel output fell by 23.1%."
Smelters squeeze Indonesia’s nickel ore supply,https://eastasiaforum.org/2024/09/14/smelters-squeeze-indonesias-nickel-ore-supply/,2024. 9. 14.,날짜 없음,"Indonesia, holding over half the global market share in nickel as of 2023, has experienced a surge in nickel mining and production activities, causing a glut..."
Russia mulling over nickel export c...,https://www.mysteel.net/market-insights/5062493-russia-mulling-over-nickel-export-control-unlikely-to-greatly-impact-chinas-nickel-supply,2024. 9. 18.,날짜 없음,"Russian President Vladimir Putin said on Wednesday (September 11, 2024) that Russia may consider restricting exports of nickel, titanium and uranium,..."
EV batteries with nickel get boost in China after prices retreat,https://www.mining.com/web/ev-batteries-with-nickel-get-boost-in-china-after-prices-retreat/,2024. 9. 18.,날짜 없음,"The medium-nickel share of NMC production in China has surged to nearly 60%, from around 40% in early 2023, according to CRU. Analysts say that's helping at..."
"Is Russian export ban on nickel, uranium and titanium coming? – Stainless Espresso",https://steelnews.biz/russian-export-ban-nickel-uranium-titanium-coming/,2024. 9. 12.,날짜 없음,"12 September 2024 - Russian President Vladimir Putin instructed his Prime Minister Mikhail Mishustin on Wednesday to consider an export ban on nickel,..."
EV Batteries With Nickel Get Boost in China After Prices Retreat,https://www.bloomberg.com/news/articles/2024-09-18/ev-batteries-with-nickel-get-boost-in-china-after-prices-retreat,2024. 9. 17.,날짜 없음,China's electric-vehicle market is offering a tentative challenge to the shift toward batteries with no nickel or cobalt.
Nickel market no longer afraid of losing Russian supply,https://www.reuters.com/markets/commodities/nickel-market-no-longer-afraid-losing-russian-supply-andy-home-2024-09-17/,2024. 9. 17.,날짜 없음,"This is a far cry from February 2022, when Russia first invaded Ukraine. Fears that metal from Russian giant Norilsk Nickel might have sanctions imposed..."
Join 400+ Industry Experts at the APAC 9th Stainless Steel Industry Conference 2024! A Unique Opportunity to Gain Insights into the Latest Market Trends and Price Dynamics,https://www.metal.com/en/newscontent/102958017,2024. 9. 18.,날짜 없음,"In 2024, before the US presidential election is settled, the metal market may be intermittently disturbed. The ""Trump trade"" once surged, causing the metal..."
"Putin suggests Russia restrict uranium, titanium, nickel exports",https://mining.com.au/putin-suggests-russia-restrict-uranium-titanium-nickel-exports/,2024. 9. 12.,날짜 없음,"Moscow should consider limiting exports of uranium, titanium, and nickel, Russian President Vladimir Putin said on Wednesday."
Nickel prices jump as Putin calls for commodity export cuts,https://www.miningmx.com/news/base-metals/58274-nickel-prices-jump-as-putin-calls-for-commodity-export-cuts/,2024. 9. 12.,날짜 없음,"Nickel prices jump as Putin calls for commodity export cuts ... RUSSIA should consider limiting exports of uranium, titanium and nickel in retaliation for Western..."
"LME inventories of copper, nickel, zinc rise in August",https://www.fastmarkets.com/insights/lme-inventories-of-copper-nickel-zinc-rise-in-august/,2024. 9. 11.,날짜 없음,"Read more about the rise in London Metal Exchange (LME) inventories for base metals including copper, nickel and zinc in August 2024."
