제목,링크,출처,날짜,설명
LG Energy may produce mid-nickel EV batteries from 2024,https://www.kedglobal.com/batteries/newsView/ked202311200018,2023. 11. 20.,날짜 없음,"South Korea's LG Energy Solution Ltd. plans to mass-produce mid-nickel, high-voltage lithium batteries as early as next year, one year ahead of schedule."
SK ecoplant Files Patents for 4 Key Technologies in Waste Battery Recycling,https://www.businesskorea.co.kr/news/articleView.html?idxno=205762,2023. 11. 15.,날짜 없음,"SK ecoplant has successfully internalized four critical technologies encompassing the pre- and post-processing stages of waste battery recycling,..."
Rethinking Indonesia’s nickel policies to power economic growth,https://eastasiaforum.org/2023/11/20/rethinking-indonesias-nickel-policies-to-power-economic-growth/,2023. 11. 20.,날짜 없음,Indonesia's priority should be cultivating free trade agreements for nickel with the United States and the European Union.
Aerospace Industry’s Recovery Is Increasing Demand for Nickel,https://www.instituteforenergyresearch.org/fossil-fuels/aerospace-industrys-recovery-is-increasing-demand-for-nickel/,2023. 11. 16.,날짜 없음,"The global aerospace industry's recovery has increased demand for nickel, a key aircraft component due to its corrosion resistance, high strength and..."
"Vale Canada, Sumitomo Metal sign initial agreement to sell 14% stake in Indonesia nickel miner",https://www.reuters.com/markets/deals/vale-canada-sumitomo-metal-sign-initial-deal-sell-14-stake-indonesian-nickel-2023-11-17/,2023. 11. 17.,날짜 없음,Vale Base Metals said its Vale Canada unit and Japan's Sumitomo Metal Mining signed an initial agreement on Friday to sell a 14% stake in their Indonesian...
ASX-listed nickel players eye an opportunity as demand for EV batteries rise,https://www.proactiveinvestors.co.uk/companies/news/1033136/asx-listed-nickel-players-eye-an-opportunity-as-demand-for-ev-batteries-rise-1033136.html,2023. 11. 15.,날짜 없음,The major advantage of using nickel in batteries is that it helps deliver higher energy density and greater storage capacity at a lower cost.
Indonesia and US talks focus on critical minerals agreement including nickel,https://www.bestmag.co.uk/indonesia-and-us-talks-focus-on-critical-minerals-agreement-including-nickel/,2023. 11. 16.,날짜 없음,President Joko Widodo of Indonesia met with US President Joe Biden in Washington for talks on Monday on a comprehensive strategic partnership.
Mineral Resources boosts stake in lithium miner Azure Minerals,https://www.mining.com/mineral-resources-boosts-in-lithium-miner-azure-minerals/,2023. 11. 14.,날짜 없음,Both MinRes and Hancock Prospecting have upped their stakes in Azure to block a takeover of the Aussie junior by Chile's SQM.
Salt batteries gaining market share,https://www.superyachtnews.com/technology/salt-batteries-gaining-market-share,2023. 11. 14.,날짜 없음,Salt batteries gaining market share. Dario Schiavo explores the role the salt battery may play in a more sustainable future.
"Some buffalo nickels could be worth thousands of dollars under these conditions, collector says",https://www.usatoday.com/story/money/2023/11/16/buffalo-nickels-value-determination/71601321007/,2023. 11. 16.,날짜 없음,If you have a nickel with a buffalo on it you may have more than five cents. Many buffalo nickels can be traded for about 50 cents but under the right...
Top 10 Battery Metals & Renewable Energy Mining Stocks,https://www.securities.io/top-10-battery-metals-renewable-energy-mining-stocks/,2023. 11. 18.,날짜 없음,Alongside a concerted effort to push the adoption of EVs has come increased demand for the metals needed to manufacture batteries.
Rare Earth Minerals Are More in Demand than Ever—Here Are the Ones to Know,https://www.investopedia.com/critical-earth-minerals-7568912,2023. 11. 14.,날짜 없음,"Critical minerals such as cobalt, lithium, nickel, and rare earth elements are essential in making everything from smartphones and laptops to electric cars."
12 Biggest ASX Battery Metals Stocks in 2023,https://investingnews.com/top-battery-metals-stock-asx/,2023. 11. 16.,날짜 없음,"Lithium, graphite, cobalt and nickel have all caught the eye of investors. Here is a list of the best battery metal stocks on the ASX so far this year by..."
Bottle deposit will double to 10 cents on Jan. 1,https://www.nbcconnecticut.com/news/local/bottle-deposit-will-double-to-10-cents-on-jan-1/3148877/,2023. 11. 14.,날짜 없음,"There are new changes on the way for bottle and can deposits in Connecticut. “I think overall it is great for recycling,” Bottle and Can Return Center owner..."
Farrell welcomes Chinese investment in critical minerals,https://www.afr.com/world/north-america/farrell-welcomes-chinese-investment-in-critical-minerals-20231116-p5ekg0,2023. 11. 16.,날짜 없음,"The US is chasing Australian critical minerals, but Trade Minister Don Farrell says that shouldn't stop China from competing."
"Some of your nickels may be worth more than 5 cents, especially if they have this animal",https://www.kxan.com/news/national-news/some-of-your-nickels-may-be-worth-more-than-5-cents-especially-if-they-have-this-animal/,2023. 11. 13.,날짜 없음,"MINDENMINES, Mo. (KSNF) — Throughout the history of the United States Mint, many different designs have made their way onto American coins, but few of them..."
Toyota is turning to startup Redwood Materials for critical battery materials,https://techcrunch.com/2023/11/16/toyota-turning-to-redwood-materials-critical-battery-materials-us-factory/,2023. 11. 16.,날짜 없음,Redwood Materials will supply Toyota with materials for battery cells produced at the automaker's $13.9 billion North Carolina factory.
10 Largest Cobalt Mining Companies and Their Mines in the World,https://finance.yahoo.com/news/10-largest-cobalt-mining-companies-211117824.html,2023. 11. 20.,날짜 없음,This article will discuss the leading cobalt extraction companies and their operational footprint. If you want to skip our overview of the major moves and...
Electric car battery prices are going back down faster than expected,https://electrek.co/2023/11/20/electric-car-battery-prices-are-going-back-down-faster/,2023. 11. 20.,날짜 없음,Goldman Sachs Research now expects battery prices to fall to $99 per kilowatt hour (kWh) of storage capacity by 2025 — a 40% decrease from 2022...
The promise and risks of deep-sea mining,https://www.reuters.com/graphics/MINING-DEEPSEA/CLIMATE/zjpqezqzlpx/,2023. 11. 15.,날짜 없음,A vast treasure of critical minerals lies on the ocean floor. Should they be extracted to help fight climate change?
Darlot does it for Red 5,https://www.miningmonthly.com/underground/news-articles/1461926/darlot-red,2023. 11. 13.,날짜 없음,Red 5 enjoyed a profitable September quarter at Darlot after transitioning the former satellite mine into feedstock for the King of the Hills processing hub.
IGO board grilled over dud Western Areas takeover,https://thewest.com.au/business/mergers-and-acquisitions/igo-shareholders-demand-answers-on-disastrous-13-billion-western-areas-takeover-c-12573345,2023. 11. 16.,날짜 없음,"IGO bought the smaller nickel rival in 2022 for $1.3 billion, only to write off $980m on the deal just a year later."
"Meet Volvo’s new fully-electric premium MPV, the EM90",https://www.zigwheels.my/car-news/meet-volvos-new-fully-electric-premium-mpv-the-em90,2023. 11. 15.,날짜 없음,"Volvo has yanked the silks off its fully electric premium MPV, the EM90. The Volvo EM90 is now available for pre-orders in China at a starting price of RMB..."
Caroline Tanchay’s financial strain: ORE grapples with P362 million loss,https://bilyonaryo.com/2023/11/17/caroline-tanchays-financial-strain-ore-grapples-with-p362-million-loss/business/,2023. 11. 17.,날짜 없음,"Oriental Peninsula Resources Group (ORE), a nickel mining firm owned by bilyonaryo and politician Caroline Tanchay, swung to a net loss of P362.86 million."
"Nickel prices continued to decline in November, following 7% month-on-month drop in October",https://www.mintecglobal.com/top-stories/nickel-prices-continued-to-decline-in-november-following-7-month-on-month-drop-in-october,2023. 11. 22.,날짜 없음,"Thus, the demand for nickel from the stainless steel industry is declining. The tightness of the stainless steel market will stimulate further production cuts,..."
Nickel price at lowest since 2021 on oversupply concerns,https://www.mining.com/nickel-price-hit-the-lowest-since-april-2021-on-oversupply-concerns/,2023. 11. 23.,날짜 없음,Nickel price at lowest since 2021 on oversupply concerns ... Nickel prices reached their lowest point in over two and a half years on Thursday due to persistent...
Korea Zinc-Trafigura all-in-one nickel refinery to expand East Asian MHP supply,https://www.fastmarkets.com/insights/all-in-one-nickel-refinery-to-expand-east-asian-mhp-supply/,2023. 11. 21.,날짜 없음,"Find out how Zinc producer Korea Zinc has entered into a $140 million investment agreement with Trafigura to build an “all-in-one” nickel refinery,..."
"Palladium, nickel prices fall as supply chains cut Russia exposure",https://asia.nikkei.com/Business/Markets/Commodities/Palladium-nickel-prices-fall-as-supply-chains-cut-Russia-exposure,2023. 11. 23.,날짜 없음,Palladium and nickel prices have touched lows not seen in several years as the result of manufacturers rearranging their supply chains to reduce their...
Nornickel will pay $18 mln to drop its stake in nickel JV in South Africa,https://www.reuters.com/markets/commodities/nornickel-will-pay-18-mln-drop-its-stake-nickel-jv-south-africa-2023-11-24/,2023. 11. 24.,날짜 없음,Russia's Nornickel will pay $18 million to pass its 50% stake in Nkomati nickel mine in South Africa to its partner African Rainbow Minerals (ARM)...
Northvolt eyes global storage markets with 'cost-effective' sodium-ion battery,https://www.rechargenews.com/wind/northvolt-eyes-global-storage-markets-with-cost-effective-sodium-ion-battery/2-1-1557756,2023. 11. 21.,날짜 없음,Swedish battery and storage specialist Northvolt has developed a sodium-ion battery it claims to be a “cost-effective'' alternative in energy storage.
Northvolt develops state-of-the-art sodium-ion battery validated at 160 Wh/kg,https://northvolt.com/articles/northvolt-sodium-ion/,2023. 11. 21.,날짜 없음,"Northvolt is proud to add sodium-ion to its cell chemistry portfolio, enabling safe, low-cost, sustainable power for energy storage systems."
German teachers bullied from school receive prize,https://www.dw.com/en/german-teachers-get-prize-for-standing-up-against-the-far-right/a-67511088,2023. 11. 22.,날짜 없음,Two teachers who left their schools after writing an open letter about far-right structures among students are to receive civil courage prizes.
Canada Nickel Files Bankable Feasibility Study For its Crawford Nickel Sulphide Project,https://www.prnewswire.com/news-releases/canada-nickel-files-bankable-feasibility-study-for-its-crawford-nickel-sulphide-project-301997379.html,2023. 11. 24.,날짜 없음,"PRNewswire/ - Canada Nickel Company Inc. (""Canada Nickel"" or the ""Company"") (TSXV: CNC) (OTCQB: CNIKF), has filed a Bankable Feasibility Study (""BFS"") for..."
Nickel About To Heat Up As 2023 Kicks Off,https://investinghaven.com/lithium-investing/nickel-about-to-heat-up-as-2023-kicks-off/,2023. 11. 28.,날짜 없음,Discover the potential of Nickel Heat Up 2023 in the market. Get insights into the bullish momentum and its impact on the nickel price.
"These nickels might have a value over 5 cents, particularly if this animal appears on it",https://www.fox10phoenix.com/news/these-nickels-may-be-worth-over-5-cents,2023. 11. 21.,날짜 없음,A minted 1913 to 1938 Buffalo nickel value is found by determining the date and condition. A heavily worn coin with a readable date is worth well above face...
Dirty Water and Dead Rice: The Cost of the Clean Energy Transition in Rural Minnesota,https://insideclimatenews.org/news/21112023/talon-metals-tamarack-minnesota-copper-nickel-mining-wild-rice-water/,2023. 11. 21.,날짜 없음,Mining the critical minerals needed for electric vehicle batteries could threaten local water supply and Indigenous culture.
"Northvolt, BYD Announce Sodium Ion Battery Plans",https://cleantechnica.com/2023/11/21/northvolt-byd-announce-sodium-ion-battery-plans/,2023. 11. 21.,날짜 없음,Northvolt made a surprise announcement. It said it had developed a best in class sodium ion battery that would allow for the expansion of cost effective and...
Berong Nickel boosts budget for mine rehab,https://business.inquirer.net/433408/berong-nickel-boosts-budget-for-mine-rehab,2023. 11. 23.,날짜 없음,Berong Nickel Corp. (BNC) will spend another P50 million to finish rehabilitating its nickel project in Palawan in four years' time.
Kalgoorlie-Boulder economic powerhouse ripe for investment,https://www.businessnews.com.au/article/Kalgoorlie-Boulder-economic-powerhouse-ripe-for-investment,2023. 11. 22.,날짜 없음,"With more than $16.5 billion in pipeline projects, Kalgoorlie-Boulder is primed to meet the insatiable demand for clean-energy mineral resources."
Breaking the $140 Barrier: BNEF Reports Record Low Battery Prices,https://www.solarquotes.com.au/blog/bloomberg-battery-price-falls/,2023. 11. 28.,날짜 없음,"BNEF says average lithium-ion battery pack prices have dropped to US$139 per kilowatt-hour after ending last year, hitting $161/kWh."
Lundin looking to extend life of Eagle Mine,https://www.miningjournal.net/news/front-page-news/2023/11/lundin-looking-to-extend-life-of-eagle-mine/,2023. 11. 21.,날짜 없음,CHAMPION — Eagle Mine held another round of community forums earlier this month to update the public on continued efforts being made for operation. One of.
IGO backs new CEO Vella after Rio Tinto dismissal,https://www.mining.com/igo-backs-new-ceo-vella-after-rio-tinto-dismissal/,2023. 11. 27.,날짜 없음,"Australia's lithium and nickel producer IGO (ASX: IGO) is standing by its decision to appoint Ivan Vella as its chief executive officer, after investigating..."
Alaska Energy Metals acquires Angliers-Belleterre nickel-copper project in Quebec,https://www.mining.com/alaska-energy-metals-acquires-angliers-belleterre-nickel-copper-project-in-quebec/,2023. 11. 27.,날짜 없음,"The project was first explored by INCO, the world's largest nickel producer of the 20th century, acquired by Vale in the 1990s."
"Top Black Friday deals on Dyson Airwrap, stick vacuums and air purifiers",https://www.al.com/shopping/2023/11/top-black-friday-deals-on-dyson-airwrap-stick-vacuums-and-air-purifiers.html,2023. 11. 24.,날짜 없음,Dyson is currently offering some of its best prices of the year during its 2023 Black Friday sales event.
DMCI Mining set to operate two new mines by 2024 new mining sites early next year,https://www.bworldonline.com/corporate/2023/11/27/559834/dmci-mining-set-to-operate-two-new-mines-by-2024-new-mining-sites-early-next-year/,2023. 11. 27.,날짜 없음,"DMCI Mining Corp. is set to begin operating two mining sites by next year, its top official said over the weekend. Tulsi Das C. Reyes, DMCI Mining president..."
Abaxx raises $30.7-million from large institutions to advance its futures market,https://www.theglobeandmail.com/business/article-abaxx-raises-307-million-from-blackrock-wellington-to-advance-its/,2023. 11. 21.,날짜 없음,"Toronto-based Abaxx, which counts mining financier Robert Friedland among its backers, is planning for its trading operations to begin early next year in..."
Ford takes stake in Indonesia nickel project,https://www.mining.com/web/ford-takes-stake-in-indonesia-nickel-project/,2023. 12. 5.,날짜 없음,The automaker joins PT Vale Indonesia and Zhejiang Huayou Cobalt as investors in a project to make an annual 120000 tons of nickel chemicals for EV...
London Metal Exchange studies nickel sulphate contract amid rising EV battery demand,https://www.reuters.com/markets/commodities/london-metal-exchange-studies-nickel-sulphate-contract-amid-rising-ev-battery-2023-12-06/,2023. 12. 6.,날짜 없음,"The London Metal Exchange (LME) is studying a nickel sulphate contract, an exchange official said on Wednesday, as demand for the electric vehicle (EV)..."
A new β-cyclodextrin-based nickel as green and water-soluble supramolecular catalysts for aqueous Suzuki reaction,https://www.nature.com/articles/s41598-023-48603-6,2023. 12. 2.,날짜 없음,A water-soluble nickel complex based on amino-β-CD was developed using a facile method and exhibits excellent catalytic performance in the Suzuki reaction...
Chinese nickel miners in Indonesia face threat from falling prices,https://asia.nikkei.com/Spotlight/Caixin/Chinese-nickel-miners-in-Indonesia-face-threat-from-falling-prices,2023. 12. 5.,날짜 없음,"So far, at least 53 companies have invested in the zone, of which about two-thirds are operated by Tsingshan. With a cumulative investment of $18 billion and an..."
LME wins High Court ruling over cancelled nickel trades,https://www.ft.com/content/7d778448-08c6-4b3f-87a3-c3ab528e8e2a,2023. 11. 29.,날짜 없음,The London Metal Exchange has won a landmark legal victory against traders who sued over its decision to cancel billions of dollars worth of nickel trades.
Cover Story: Chinese Nickel Miners in Indonesia Face Threat from Falling Prices,https://www.caixinglobal.com/2023-12-04/cover-story-chinese-nickel-miners-in-indonesia-face-threat-from-falling-prices-102142410.html,2023. 12. 4.,날짜 없음,in a deal that could be worth up to $4 billion. The two companies have been in negotiation for more than a year and the proposed deal has been under review by...
United Tractors' Subsidiary Acquires 70% Stake in Nickel Companies Valued at Rp 3.22 Trillion,https://jakartaglobe.id/business/united-tractors-subsidiary-acquires-70-stake-in-nickel-companies-valued-at-rp-322-trillion,2023. 12. 5.,날짜 없음,"Danusa Tambang Nusantara (DTN), a subsidiary of United Tractors, has acquired a 70 percent stake in nickel companies SPR and SMA."
Why we need international data sharing on critical minerals,https://www.weforum.org/stories/2023/12/why-we-need-international-data-sharing-on-critical-minerals/,2023. 12. 4.,날짜 없음,"Critical minerals such as lithium, cobalt and nickel are key inputs for clean energy technologies. They could become highly important for the global economy."
EnerVenue offers pre-assembled nickel-hydrogen battery vessels,https://www.pv-magazine.com/2023/11/30/enervenue-offers-pre-assembled-nickel-hydrogen-battery-vessels/,2023. 11. 30.,날짜 없음,"EnerVenue, a US-based manufacturer of metal-hydrogen batteries capable of cycling up to three times per day, at two to 12-hour discharge rates, is launching of..."
London Metal Exchange wins legal case against nickel trading suspension,https://www.investmentweek.co.uk/news/4151718/london-metal-exchange-wins-legal-case-nickel-trading-suspension,2023. 11. 30.,날짜 없음,"On 8 March last year, LME suspended nickel trading after prices doubled to more than $100,000 per tonne, and retroactively cancelled $12bn of trades from..."
Toshiba develops li-ion battery with cobalt-free 5V-class cathode,https://etn.news/buzz/toshiba-lithium-ion-battery-cobalt-free-5v-cathode-technology,2023. 12. 2.,날짜 없음,"Toshiba Corporation has developed a new iteration of lithium-ion battery using a cobalt-free 5V-class, high-potential cathode material, which can be suited..."
"HKEX, LME relish ‘incredible opportunities’ after winning nickel lawsuit",https://www.scmp.com/business/commodities/article/3243346/hkex-and-lme-look-tap-incredible-opportunities-restore-confidence-after-winning-legal-battle-over,2023. 11. 30.,날짜 없음,"The London Metal Exchange and its parent, Hong Kong Exchanges and Clearing (HKEX), are ready to move forward and reboot investor confidence after winning a..."
Black mass supply outweighs demand in challenging market for sellers,https://www.fastmarkets.com/insights/black-mass-supply-outweighs-demand-in-challenging-market-for-sellers/,2023. 12. 4.,날짜 없음,"Most battery raw materials prices continued to trend downward over the week, pumping further pessimism into black mass markets."
"For These Indonesian Mining Magnates, Nickel Is The New Gold",https://www.forbes.com/sites/gloriaharaito/2023/12/06/for-these-indonesian-mining-magnates-nickel-is-the-new-gold/,2023. 12. 6.,날짜 없음,"Billionaire-backed Harita Nickel and Merdeka Battery Materials, which went public this year, are key to Indonesia's EV ambitions."
Toshiba develops new Li-ion battery with cobalt-free 5v class high-potential cathode,https://www.greencarcongress.com/2023/11/20231129-toshiba.html,2023. 11. 29.,날짜 없음,Toshiba Corporation has developed a new lithium-ion battery using a cobalt-free 5V-class high-potential cathode material that significantly suppresses...
In Excess of 5.4 Million Indicated Tonnes Grading 1.05 % NiEq and 1.8 Million Inferred Tonnes Grading 1.35 % NiEq,https://www.newswire.ca/news-releases/in-excess-of-5-4-million-indicated-tonnes-grading-1-05-nieq-and-1-8-million-inferred-tonnes-grading-1-35-nieq-812144616.html,2023. 11. 29.,날짜 없음,"CNW/ - Power Nickel Inc. (the ""Company"" or ""Power Nickel"") (TSXV: PNPN) (OTCBB: PNPNF) (Frankfurt IVV) is pleased to release the initial NI 43-101 Mineral."
LME triumphs in lawsuit over cancelled nickel trades,https://www.reuters.com/legal/transactional/lme-wins-lawsuit-brought-by-financial-firms-over-cancelled-nickel-trades-2023-11-29/,2023. 11. 29.,날짜 없음,The London Metal Exchange (LME) won a legal battle with U.S. financial firms on Wednesday which brought a case demanding $472 million in compensation after...
Ex-FBI leader advises Fenix mine in Guatemala after US drops sanctions,https://www.mining.com/ex-fbi-leader-advises-fenix-mine-in-guatemala-after-us-drops-sanctions/,2023. 12. 4.,날짜 없음,A former FBI director is helping a billion-dollar nickel mine in Guatemala reopen after United States sanctions shut it for alleged Russian bribery.
LME passes 'the elephant test' in court's nickel ruling,https://www.reuters.com/markets/commodities/lme-passes-the-elephant-test-courts-nickel-ruling-2023-11-30/,2023. 11. 30.,날짜 없음,You could almost hear the collective sigh of relief at the London Metal Exchange (LME) after the London High Court dismissed claims that it acted unlawfully...
Gupta asks court to lift freezing order in Trafigura nickel fraud case,https://www.reuters.com/markets/commodities/gupta-asks-court-lift-freezing-order-trafigura-nickel-fraud-case-2023-12-05/,2023. 12. 5.,날짜 없음,Indian businessman Prateek Gupta asked a London judge on Tuesday to lift a freezing order on his personal and business assets because he said commodity...
Here Are Details of Trafigura’s Suit Against Businessman Gupta in Alleged Nickel Fraud,https://www.insurancejournal.com/news/international/2023/12/06/750981.htm,2023. 12. 6.,날짜 없음,"Indian businessman Prateek Gupta asked a London judge on Tuesday to lift an order freezing his personal and business assets, alleging that commodity trader..."
Trafigura checked traders didn't collude in Gupta fraud case: Report,https://www.business-standard.com/companies/news/trafigura-checked-traders-didn-t-collude-in-gupta-fraud-case-report-123120600695_1.html,2023. 12. 6.,날짜 없음,"Trafigura looked into whether staff colluded with Indian businessman Prateek Gupta, whom it accuses of substituting nickel with low-value metals, but was..."
"Baptiste Nickel Project, Canada",https://www.mining-technology.com/projects/baptiste-nickel-project-canada/,2023. 12. 1.,날짜 없음,"The Baptiste nickel project is a greenfield, open-pit mining project in British Columbia that is being developed by FPX Nickel, a nickel mining company based..."
Two major mining prospects could put B.C. on the nickel mining map,https://www.biv.com/news/resources-agriculture/two-major-mining-prospects-could-put-bc-nickel-mining-map-8294526,2023. 12. 6.,날짜 없음,The Baptiste and Turnagain mines would represent $8 billion in capital investments and would contribute significantly to Canada's nickel production.
This is Why COMMODITIES Will Be the Defining Sector Over the Next Decade,https://daily.fattail.com.au/this-is-why-commodities-will-be-the-defining-sector-over-the-next-decade/20231130/,2023. 11. 30.,날짜 없음,"In today's Fat Tail Daily, we're unpacking the poorly understood world of commodity inventories. Falling inventories often signal commodity supply squeezes..."
US hedge fund loses £360m legal challenge against London Metal Exchange,https://www.jerseyeveningpost.com/morenews/uknews/2023/11/29/us-hedge-fund-loses-360m-legal-challenge-against-london-metal-exchange/,2023. 11. 29.,날짜 없음,The High Court has rejected an attempt by a US hedge fund to sue the London Metal Exchange for nearly half a billion dollars over its decisions when nickel...
Ford Acquires Stake In Indonesia Nickel Project,https://www.businesstoday.com.my/2023/12/05/ford-acquires-stake-in-indonesia-nickel-project/,2023. 12. 5.,날짜 없음,"Ford Motor Co will take a direct stake in a battery-nickel plant under construction in Indonesia, deepening its role in the supply chain as carmakers try to..."
Chinese NPI prices resume downtrend amid weak demand and oversupply,https://www.fastmarkets.com/insights/chinese-npi-prices-resume-downtrend-amid-weak-demand-and-oversupply/,2023. 12. 11.,날짜 없음,"The downtrend in China's nickel pig iron (NPI) prices resumed in the week to Friday December 8 after pausing the preceding week, with the market still facing..."
ING analyst sees nickel pricing remaining subdued,https://www.recyclingtoday.com/news/ing-bank-nickel-price-forecast-2024-stainless-steel-pig-iron/,2023. 12. 12.,날짜 없음,Dutch bank's commodities analyst Ewa Manthey sees LME nickel pricing in 2024 rarely reaching $17000 per metric ton.
Indonesia doubles down on nickel export bans and downstreaming,https://eastasiaforum.org/2023/12/07/indonesia-doubles-down-on-nickel-export-bans-and-downstreaming/,2023. 12. 7.,날짜 없음,"Indonesia hopes its ban on nickel exports might open up new prospects for electric vehicle production, but the reality is far from clear, writes Krisna..."
Chinese miners feel pressure as nickel prices plunge amid Indonesian supply glut,https://www.scmp.com/week-asia/economics/article/3244369/indonesias-nickel-supply-glut-slowing-ev-demand-could-jeopardise-chinese-miners,2023. 12. 8.,날짜 없음,"China has embedded itself firmly into Indonesia's burgeoning nickel industry over the past decade, but with nickel prices facing sharp drops, some Chinese..."
Excess nickel supply and reduced demand for electric vehicles (EVs) pose threats to Chinese nickel miners in Indonesia,https://indonesiabusinesspost.com/risks-opportunities/excess-nickel-supply-and-reduced-demand-for-electric-vehicles-evs-pose-threats-to-chinese-nickel-miners-in-indonesia/,2023. 12. 12.,날짜 없음,The growth of the EV market has fallen short of expectations due to high-interest rates and inflation affecting purchasing power in North American and...
A novel optimal formula of nickel extraction: arsenic removal from niccolite by controlling arsenic-containing phases,https://www.frontiersin.org/journals/chemistry/articles/10.3389/fchem.2023.1290831/full,2023. 12. 7.,날짜 없음,"Objective: Niccolite, a rare nickel arsenide mineral, has emerged as a promising source for nickel extraction. However, its processing is limited and often..."
WA miner Panoramic Resources enters voluntary administration as nickel price drops by almost half,https://www.abc.net.au/news/2023-12-14/savannah-nickel-mine-panoramic-resources-exports-to-china/103228950,2023. 12. 13.,날짜 없음,In 2020 Tesla's Elon Musk begged mines to supply more nickel. Now the price of the critical mineral has tumbled and Australian producers are feeling the...
"Eyes on Forrest, IGO as nickel’s nightmare year claims Panoramic",https://www.afr.com/companies/mining/eyes-on-forrest-igo-as-nickel-s-nightmare-year-claims-panoramic-20231214-p5erh5,2023. 12. 14.,날짜 없음,"Multinational commodity trader Trafigura is in pole position to take control of Australia's Savannah nickel mine, after the mine's owner Panoramic Resources..."
Nickel shortage in Indonesia: smelters facing problems,https://steelnews.biz/nickel-shortage-indonesia-smelters-facing-problems/,2023. 12. 13.,날짜 없음,Indonesian nickel smelters without their own mines are facing growing problems – Indonesian government warns again of scarce nickel ore reserves and...
Can Indonesia NPI be “green”?,https://www.crugroup.com/en/communities/thought-leadership/2023/can-indonesia-npi-be-green/,2023. 12. 12.,날짜 없음,"Global energy transition has transformed demand for many commodities, especially for battery raw minerals such as nickel."
Lifezone Metals updates mineral resource for Kabanga nickel project,https://www.mining.com/lifezone-metals-updates-mineral-resource-for-kabanga-nickel-project/,2023. 12. 7.,날짜 없음,The project in Tanzania is believed to be one of the world's largest and highest grade undeveloped nickel sulphide deposits.
"Monsters of Rock: Panoramic Resources sinks into administration with 10,600 investors on board",https://stockhead.com.au/resources/monsters-of-rock-panoramic-resources-sinks-into-administration-with-10600-investors-on-board/,2023. 12. 14.,날짜 없음,"A falling nickel price has taken the scalp of Panoramic Resources, which called in administrators after efforts to sell or revive its mine were..."
Scaling critical minerals value chains sustainably,https://www.macquarie.com/au/en/insights/scaling-critical-minerals-value-chains-sustainably.html,2023. 12. 7.,날짜 없음,"07 December 2023. As the energy transition gains momentum globally, pressure is building on the supply chains for essential clean energy technologies like..."
[Big read] Global fight for lithium battery raw materials heats up,https://www.thinkchina.sg/economy/big-read-global-fight-lithium-battery-raw-materials-heats,2023. 12. 11.,날짜 없음,"Amid the global electric vehicle (EV) race, European countries and the US are doubling down on their efforts and investment towards building an even more..."
"Elliott Associates, Jane Street Global Trading & ors v (1) London Metal Exchange (2) LME Clear",https://www.blackstonechambers.com/news/elliott-associates-jane-street-global-trading-ors-v-1-london-metal-exchange-2-lme-clear/,2023. 12. 7.,날짜 없음,The London Metal Exchange had not acted unlawfully in taking the unprecedented decision to cancel US$12 billion of trades in nickel futures.
"Cobalt is in demand, so why did America's only cobalt mine close?",https://www.npr.org/2023/12/14/1219246964/cobalt-is-important-for-green-energy-so-why-has-americas-only-coablt-mine-closed,2023. 12. 14.,날짜 없음,"America's only cobalt mine opened last year to great fanfare, since the mineral is crucial for green energy. But it surprisingly closed months later."
Merdeka Copper Likely to Keep Up Solid Performance,https://jakartaglobe.id/special-updates/merdeka-copper-likely-to-keep-up-solid-performance,2023. 12. 13.,날짜 없음,Mining giant Merdeka Copper Gold (MDKA) reported that the company continued to book a solid growth this year.
Thomas Lembong Says Nickel Downstream Policy Mostly Benefits China,https://en.tempo.co/read/1806740/thomas-lembong-says-nickel-downstream-policy-mostly-benefits-china,2023. 12. 8.,날짜 없음,The Anies Baswedan-Muhaimin Iskandar campaign team co-captain Thomas Lembong assesses that the nickel downstream policy mostly benefits Chinese firms.
Sibanye-Stillwater’s Froneman prepared to intensify restructuring,https://www.miningmx.com/news/gold/55305-sibanye-stillwaters-froneman-prepared-to-intensify-mine-restructuring/,2023. 12. 14.,날짜 없음,Sibanye-Stillwater was prepared to increase its cost cutting exercises were current commodity prices to persist or worsen.
Ivan Vella’s IGO warns of another write-down amid job losses at nickel project,https://www.afr.com/companies/mining/igo-warns-of-another-writedown-amid-job-losses-at-nickel-project-20231213-p5erap,2023. 12. 13.,날짜 없음,West Australian nickel and lithium producer IGO conceded it may have to write off all of the $1.3 billion it paid for the Western Areas nickel assets less than...
Visualizing the Demand for Battery Raw Materials,https://elements.visualcapitalist.com/visualizing-the-demand-for-battery-raw-materials/,2023. 12. 14.,날짜 없음,"Metals play a pivotal role in the energy transition, as EVs and energy storage systems rely on batteries, which, in turn, require metals."
Mint begins striking the Tubman dollars and half dollars,https://www.coinworld.com/news/us-coins/mint-begins-striking-the-tubman-dollars-and-half-dollars,2023. 12. 14.,날짜 없음,Special guests gathered at the Philadelphia Mint for a special striking ceremony of the Proof 2024-P Harriet Tubman Bicentennial silver dollar but...
Wale: nation suffers from Gov’t’s reckless handling of minerals,https://www.solomonstarnews.com/wale-nation-suffers-from-govts-reckless-handling-of-minerals/,2023. 12. 9.,날짜 없음,The Leader of the Opposition Matthew Wale has lamented over Government's reckless handling of the new nickel mining activities.
