제목,날짜,요약,이벤트,score,reason,topic,count,mean,std
"Dozens dead in Indonesian floods, 12,000 more evacuated",2019. 4. 29.,"In Sumatra, authorities said that illegal coal mining was partly to blame for deadly landslides.","On April 29, 2019, significant flooding in Indonesia resulted in dozens of fatalities and led to the evacuation of 12,000 individuals. Authorities attributed the deadly landslides to illegal coal mining activities in the region of Sumatra.",0,"The flooding and landslides in Indonesia, while tragic, are primarily linked to illegal coal mining activities rather than nickel production. The event may raise concerns about mining safety and environmental regulations, but it does not directly impact nickel supply or demand significantly. Therefore, the overall impact on nickel prices is minimal compared to more direct disruptions in nickel mining operations. 

Score: 0",0,660,0.35,1.4854631972790202
Expert on Future Capital City: Kalimantan the Safest from Tsunami,2019. 5. 10.,Tsunami expert Widjo Kongko responded to the planned relocation of Indonesia's capital city to East Kalimantan from the side of disaster mitigation.,"On May 10, 2019, tsunami expert Widjo Kongko commented on Indonesia's plan to relocate its capital city to East Kalimantan, highlighting the region's safety from tsunami risks as a factor in disaster mitigation considerations.",0,"The event discusses Indonesia's plan to relocate its capital for safety reasons, which does not directly impact nickel production or mining operations. There are no immediate supply disruptions or changes in demand for nickel as a result of this announcement. Therefore, the impact on global nickel prices is minimal.  
Score: 0",0,660,0.35,1.4854631972790202
"As Jakarta sinks, Indonesia plans new capital",2019. 5. 7.,Jakarta is sinking and President of Indonesia Joko Widodo has embarked on an audacious plan to relocate the capital city to a new place.,"On May 7, 2019, significant news emerged regarding Indonesia's capital. The title ""As Jakarta sinks, Indonesia plans new capital"" highlights the ongoing issue of Jakarta's declining condition due to sinking land. In response, President Joko Widodo announced an ambitious initiative to relocate the country's capital to a new location, aiming to address the challenges faced by the current city.",0,"The announcement regarding Jakarta's sinking and the plan to relocate the capital does not directly impact nickel production or mining operations. While it highlights significant environmental and infrastructural challenges, it does not suggest immediate disruptions to nickel supply or changes in demand. Therefore, the impact on global nickel prices is minimal. 

Score: 0",-1,305,0.38688524590163936,1.84457556537905
Indonesia and East Timor – Cyclone Lili Causes Flooding and Wind Damage,2019. 5. 12.,"Indonesia's disaster management agency, BNPB, reported that Tropical Cyclone Lili caused wind damage and flooding in parts of Maluku Province from 08 May, 2019.","On May 12, 2019, Tropical Cyclone Lili caused significant flooding and wind damage in parts of Maluku Province, Indonesia, as reported by the country's disaster management agency, BNPB.",0,"The flooding and wind damage caused by Tropical Cyclone Lili in Maluku Province may disrupt local nickel production and logistics, but the overall impact on Indonesia's nickel output and exports is likely to be limited compared to more severe events. The cyclone's effects are localized, and while there may be temporary disruptions, they are not expected to lead to significant long-term changes in supply or demand dynamics for nickel. Therefore, the impact on global nickel prices is minimal.  
Score: 0",-1,305,0.38688524590163936,1.84457556537905
Will Indonesia’s Lombok be ‘new Bali’? The locals are unconvinced,2019. 5. 26.,"Lombok was devastated by earthquakes last year and is yet to recover. Even though visitor numbers have plummeted, many locals would prefer Lombok remain a...","On May 26, 2019, the focus in the news was on Lombok, Indonesia, which was still struggling to recover from significant devastation caused by earthquakes the previous year. Despite a decline in visitor numbers, many local residents expressed a desire for Lombok to maintain its unique identity rather than transforming into a tourist hotspot like Bali.",0,"The event in Lombok primarily concerns local recovery from past earthquakes and does not directly impact nickel production or exports. There is no indication of immediate supply disruptions or changes in demand for nickel due to this situation. Therefore, the impact on global nickel prices is minimal.  
Score: 0",3,24,0.08333333333333333,0.408248290463863
"Climate Change, The Biggest Threat of Earth’s Population",2019. 5. 25.,"Climate change is at the top position as the cause of global disasters, such as natural disasters, extreme weather, food and clean water crises, loss of...","On May 25, 2019, a significant event was highlighted regarding the impact of climate change. The article titled ""Climate Change, The Biggest Threat of Earth’s Population"" discusses how climate change ranks as the foremost cause of various global disasters. These include natural disasters, extreme weather events, and crises related to food and clean water. The piece underscores the pervasive threat that climate change poses to the Earth's population and ecosystems.",0,"The event discussed does not directly relate to a specific disaster in Indonesia that would impact nickel production or exports. While climate change is a significant concern, it does not provide immediate supply-side disruptions or changes in demand for nickel. Therefore, the impact on nickel prices is minimal compared to other more direct events affecting production or mining operations. 

Score: 0",0,660,0.35,1.4854631972790202
Indonesia: Fishermen Back On Their Feet after the Tsunami,2019. 6. 7.,"The tsunami that hit hard in part of Indonesia in September 2018 destroyed their boats. Today, many fishermen in Palu, on the island of Sulawesi, only survive...","On June 7, 2019, an article highlighted the recovery of fishermen in Palu, Indonesia, after the devastating tsunami that struck the region in September 2018. The tsunami had severely damaged their boats, impacting their livelihoods. The piece described the resilience of the local fishing community as they worked to rebuild their lives and return to fishing in the aftermath of the disaster.",0,"The event described focuses on the recovery of fishermen in Palu after a tsunami, which primarily affects the local fishing industry rather than nickel production or mining operations. There is no direct impact on nickel supply or demand, and the resilience of the community does not suggest any significant changes in the nickel market. Therefore, the impact on global nickel prices is minimal.  
Score: 0",5,13,0.0,0.0
Working as one: how Indonesia came together for its peatlands and forests,2019. 6. 4.,"Indonesia has experienced forest and peat fires since the late 1990s, but in 2015 forests and land burned out of control after human-ignited fires were...","On June 4, 2019, a significant discussion arose surrounding Indonesia's efforts to address forest and peatland fires, which have been a persistent issue since the late 1990s. The news article highlighted the impact of human-ignited fires, particularly the devastating fires in 2015 that caused widespread devastation to forests and land. The emphasis was on the collective approach taken by Indonesia to come together to tackle these environmental challenges.",0,"The event discusses Indonesia's ongoing issues with forest and peatland fires, which have historically had environmental impacts but do not directly indicate immediate disruptions to nickel production or exports. While these fires can affect the broader environmental landscape, they do not suggest a significant change in nickel supply or demand dynamics at this time. Therefore, the impact on nickel prices is minimal.  
Score: 0",4,19,0.0,0.0
Amazon disaster response team aids recovery efforts from Houston to Indonesia,2019. 6. 15.,"A small group of employees can leverage the company's vast resources to help in natural disasters, with everything from quick logistics to coordinating...","On June 15, 2019, a small team from Amazon provided assistance in recovery efforts related to natural disasters, extending their support from Houston, USA, to Indonesia. The team utilized the company's extensive resources to coordinate logistics and aid in the response to these disasters.",0,"The event described does not directly impact nickel production or exports in Indonesia, nor does it indicate any significant disruption to the supply chain or changes in demand for nickel. The involvement of Amazon in recovery efforts is more related to humanitarian aid rather than affecting the nickel market dynamics. Therefore, the impact on nickel prices is minimal.  
Score: 0",-1,305,0.38688524590163936,1.84457556537905
Thousands Evacuated After Floods Hit Indonesia,2019. 6. 12.,Indonesian authorities warned of more flash floods and landslides after days of flooding forced the evacuation of more than 5000 people from Central and...,"On June 12, 2019, significant flooding in Central Indonesia prompted authorities to issue warnings about potential flash floods and landslides. As a result, over 5,000 people were evacuated from the affected areas to ensure their safety amidst the ongoing disaster.",0,"The flooding in Central Indonesia may disrupt local mining operations temporarily, but given that it is not a direct threat to major nickel production areas or operations, the overall impact on nickel supply is likely to be minimal. Additionally, the global nickel market has alternative sources of supply that can mitigate any short-term disruptions. Therefore, the event is assessed to have minimal impact on nickel prices.  
Score: 0",0,660,0.35,1.4854631972790202
Using AI to Spot Patterns Before Risk Butterflies Turn Into Tsunamis,2019. 6. 14.,Russ Berland considers disruptive risks – like the earthquake and resulting tsunami that caused the Fukushima disaster in 2011 – and how AI can help to...,"On June 14, 2019, discussions centered around the use of artificial intelligence (AI) to identify patterns of disruptive risks, particularly in relation to natural disasters like earthquakes and tsunamis. The article references the Fukushima disaster of 2011, highlighting the potential of AI in predicting and mitigating the impacts of such catastrophic events.",0,"The event discusses the use of AI in predicting and mitigating natural disasters, which does not directly impact nickel production or demand. While it highlights the importance of addressing risks associated with disasters, it does not indicate any immediate disruption to nickel supply or changes in demand. Therefore, the impact on nickel prices is minimal.  
Score: 0",1,110,0.06363636363636363,0.3897134380582344
"Mining, plantations suspected to cause floods",2019. 6. 12.,"ore than five thousand people fled their homes in North Konawe, Southeast Sulawesi as floods submerged more areas in the regency known as mining and...","On June 12, 2019, more than five thousand people were forced to evacuate their homes in North Konawe, Southeast Sulawesi, due to severe flooding. The floods were attributed to mining and plantation activities in the region, indicating a significant environmental disaster affecting local communities.",0,"The severe flooding in North Konawe, attributed to mining activities, suggests potential disruptions to nickel production in the region. However, the event does not indicate an immediate threat to large-scale mining operations or a significant reduction in nickel exports. The impact on global nickel prices is likely to be minimal compared to more direct threats to production, such as the potential closure of mines. Therefore, the score reflects a limited impact on nickel prices.  
Score: 0",-1,305,0.38688524590163936,1.84457556537905
New ADB Loans to Help Rebuild Critical Infrastructure in Central Sulawesi,2019. 6. 26.,"JAKARTA, INDONESIA (26 June 2019) — The Asian Development Bank (ADB) has approved $297.75 million for the rehabilitation and reconstruction of public works...","On June 26, 2019, the Asian Development Bank (ADB) approved a significant loan of $297.75 million aimed at rehabilitating and reconstructing critical infrastructure in Central Sulawesi, Indonesia. This funding was a response to the need for recovery efforts following disasters in the region.",0,"The ADB's loan for infrastructure rehabilitation in Central Sulawesi indicates a focus on recovery rather than a direct impact on nickel production or exports. While it may support long-term stability, it does not suggest immediate disruptions to nickel supply or significant changes in demand. Therefore, the impact on nickel prices is minimal.  
Score: 0",0,660,0.35,1.4854631972790202
Jakarta is running out of time to stop itself sinking into the sea,2019. 6. 23.,"The parks where kids play are vanishing, houses with their own backyards are gone, even the cemeteries are disappearing as an entire city sinks towards...","On June 23, 2019, major concerns were raised regarding Jakarta's impending crisis as the city faces the threat of sinking into the sea. The title highlights the urgency of the situation, while the summary details the alarming disappearance of playgrounds, homes, and even cemeteries, illustrating the severe impact of this environmental disaster on the city's landscape and its residents.",0,"The event highlights a significant environmental crisis in Jakarta, which could lead to long-term concerns about infrastructure and urban stability. However, it does not directly impact nickel production or mining operations, as it is more focused on urban issues rather than mining activities. Therefore, the immediate supply-side impact on nickel production is minimal, and the demand-side implications are also limited since the crisis does not directly affect global nickel demand. Overall, while it raises awareness of environmental issues, it does not significantly alter the nickel market dynamics. 

Score: 0",-1,305,0.38688524590163936,1.84457556537905
A Muddy Mess in Indonesia,2019. 6. 20.,"More than a decade after boiling mud began spurting from the ground in East Java, the Lusi mud flow is still going strong.","On June 20, 2019, the news article titled ""A Muddy Mess in Indonesia"" reported on the ongoing issues caused by the Lusi mud flow in East Java. The article highlighted that more than a decade had passed since boiling mud started to erupt from the ground, and the situation remained unresolved, illustrating the long-term impact of this disaster in the region.",0,"The ongoing Lusi mud flow in East Java has been a long-term issue, but it does not directly impact nickel production or mining operations significantly. The event is more of a localized environmental concern rather than a direct threat to nickel supply or demand. Therefore, its impact on global nickel prices is minimal compared to more immediate and severe disruptions in mining operations. 

Score: 0",0,660,0.35,1.4854631972790202
"The 2017–19 activity at Mount Agung in Bali (Indonesia): Intense unrest, monitoring, crisis response, evacuation, and eruption | Scientific Reports",2019. 6. 20.,"After 53 years of quiescence, Mount Agung awoke in August 2017, with intense seismicity, measurable ground deformation, and thermal anomalies in the summit...","On June 20, 2019, significant geological activity at Mount Agung in Bali, Indonesia, was reported as part of a study detailing the volcano's intense unrest. After a 53-year period of dormancy, the volcano experienced notable seismic activity, ground deformation, and thermal anomalies beginning in August 2017. The study emphasizes the importance of monitoring and responding to the crisis, including evacuation procedures implemented during this period of heightened volcanic activity.",0,"The geological activity at Mount Agung, while significant, does not directly indicate an immediate threat to nickel production or mining operations in Indonesia. The event primarily concerns volcanic activity and its potential impact on local populations rather than on nickel supply chains. Therefore, the impact on nickel prices is likely minimal compared to other events that directly affect mining operations or lead to closures. 

Score: 0",0,660,0.35,1.4854631972790202
Indonesia has lost land equal to size of Jakarta in last 15 years due to erosion,2019. 7. 8.,"JAKARTA (THE JAKARTA POST/ASIA NEWS NETWORK) - Ever since taking office in Flores, East Nusa Tenggara, in December, Nagekeo Regent Johanes Don Bosco Do has...","On July 8, 2019, reports highlighted significant land loss in Indonesia due to erosion, equating to an area the size of Jakarta over the past 15 years. The news focused on the efforts of Nagekeo Regent Johanes Don Bosco Do, who has been in office since December in Flores, East Nusa Tenggara, addressing this pressing environmental issue.",0,"The reported land loss due to erosion in Indonesia, while significant from an environmental perspective, does not directly indicate an immediate threat to nickel production or mining operations. The focus on environmental issues may raise awareness but is unlikely to lead to immediate changes in supply or demand dynamics for nickel. Therefore, the impact on nickel prices is minimal compared to more direct threats to mining operations. 

Score: 0",0,660,0.35,1.4854631972790202
Tsunami warning in Indonesia after 6.9 earthquake in Molucca Sea,2019. 7. 7.,"JAKARTA, Indonesia (AP) – Indonesian authorities have issued a tsunami warning after a strong earthquake struck in the Molucca Sea.","On July 7, 2019, a strong earthquake measuring 6.9 struck the Molucca Sea, prompting Indonesian authorities to issue a tsunami warning.",0,"The earthquake in the Molucca Sea could potentially disrupt nickel production and exports in Indonesia, a major supplier of nickel. However, the immediate impact on nickel prices may be limited as the event occurred in 2019, and the market may have already adjusted to such risks. Additionally, other sources of nickel could mitigate supply concerns. Therefore, the impact is assessed as minimal relative to more significant events that directly threaten mining operations.  
Score: 0",-1,305,0.38688524590163936,1.84457556537905
Sutopo: Indonesia mourns disaster spokesman and fake news warrior,2019. 7. 11.,Sutopo Nugroho was a trusted voice during natural disasters and a dedicated quasher of hoaxes.,"On July 11, 2019, Indonesia mourned the loss of Sutopo Nugroho, a prominent disaster spokesman known for his reliability during natural disasters. He was also recognized for his efforts in combating fake news related to these events.",0,"The event of mourning for Sutopo Nugroho, while significant in a humanitarian context, does not directly impact nickel production, exports, or market dynamics. It does not raise concerns about mining operations or safety that would affect supply, nor does it influence global demand for nickel. Therefore, it has minimal or no impact on nickel prices relative to other events in this category.  
Score: 0",1,110,0.06363636363636363,0.3897134380582344
Using satellite information to rebuild after a disaster,2019. 7. 12.,ESA and the Asian Development Bank have joined forces to help the Indonesian government use satellite information to guide the redevelopment following the...,"On July 12, 2019, the European Space Agency (ESA) and the Asian Development Bank collaborated to assist the Indonesian government in utilizing satellite information to facilitate the redevelopment process following a disaster. This initiative highlights the importance of technology in rebuilding efforts in disaster-affected areas of Indonesia.",0,"The event focuses on the collaboration for redevelopment using satellite information, which does not directly impact nickel production or exports. It suggests a long-term recovery effort rather than an immediate disruption to nickel supply. Therefore, the impact on nickel prices is minimal.  
Score: 0",-1,305,0.38688524590163936,1.84457556537905
Indonesia rocked by 7.3 magnitude earthquake as Ring of Fire activity rises,2019. 7. 14.,"The major tremor hit the Maluku Utara island at about 10.10am BST (4.10pm local time). A 5.2 magnitude aftershock struck 20 minutes later,...","On July 14, 2019, Indonesia experienced a significant seismic event when a 7.3 magnitude earthquake struck the Maluku Utara island. The earthquake occurred at approximately 10:10 AM BST (4:10 PM local time) and was followed by a 5.2 magnitude aftershock just 20 minutes later, highlighting rising seismic activity in the region known as the Ring of Fire.",0,"The earthquake's magnitude and location suggest potential disruptions to mining operations and infrastructure in a key nickel-producing region. However, the event occurred in 2019, and while it may have had localized impacts, it is less likely to have a significant ongoing effect on global nickel prices compared to more recent or severe events. Therefore, the impact is moderate but not substantial enough to warrant a high score. 

Score: 0",1,110,0.06363636363636363,0.3897134380582344
Big earthquakes today in Australia and Indonesia,2019. 7. 14.,"The 2 strong earthquakes of July 14, 2019 - the first a 6.6-magnitude off the western coast of Australia and the second a 7.3-magnitude in Indonesia...","On July 14, 2019, significant seismic activity occurred, characterized by two strong earthquakes. The first earthquake registered a magnitude of 6.6 off the western coast of Australia, while the second was even more powerful, with a magnitude of 7.3, striking Indonesia. This dual occurrence highlights the geological volatility of the region, affecting both countries.",0,"The earthquakes in Indonesia could potentially disrupt nickel mining operations, leading to a temporary decrease in production and exports. However, the magnitude of the earthquakes and their direct impact on mining infrastructure is uncertain. Given that Indonesia has experienced numerous natural disasters without significant long-term impacts on nickel prices, the overall effect on global nickel supply and demand is likely to be minimal. Therefore, the score reflects a limited impact on nickel prices.  
Score: 0",0,660,0.35,1.4854631972790202
"Bali, other Indonesian islands hit by earthquake. Temple damaged",2019. 7. 16.,"Indonesian authorities say a subsea earthquake shook Bali, Lombok and East Java on Tuesday, causing damage to homes and temples.","On July 16, 2019, a subsea earthquake impacted Bali, Lombok, and East Java in Indonesia. The earthquake resulted in damage to homes and temples across these regions.",0,"The subsea earthquake primarily caused damage to infrastructure and homes rather than directly impacting nickel mining operations. While it may have localized effects, it is unlikely to significantly disrupt nickel production or exports on a large scale. Therefore, the impact on global nickel prices is minimal compared to more severe events that directly threaten mining operations.  
Score: 0",1,110,0.06363636363636363,0.3897134380582344
"Bali rocked by earthquake, hotels evacuated",2019. 7. 16.,"Bali has been rocked by a powerful earthquake, measuring at 6.2 on the Richter scale. Hotels were evacuated and buildings were rattled by the quake.","On July 16, 2019, a powerful earthquake measuring 6.2 on the Richter scale struck Bali, Indonesia. The tremor led to the evacuation of hotels and caused buildings to rattle, resulting in significant concern for residents and tourists in the area.",0,"The earthquake in Bali, while significant, is unlikely to have a direct impact on nickel production or exports, as the region is not a major nickel mining area. The event may cause temporary disruptions in tourism and local infrastructure, but it does not raise immediate concerns about mining operations or supply chain issues for nickel. Therefore, the impact on global nickel prices is minimal.  
Score: 0",-1,305,0.38688524590163936,1.84457556537905
Desperation explodes to anger as Indonesia quake toll rises,2019. 7. 11.,"PALU, Indonesia (AP) — Desperation exploded into anger four days after an earthquake and tsunami decimated parts of the central Indonesian island of...","On July 11, 2019, a significant earthquake and tsunami struck the central island of Palu, Indonesia, leading to rising casualties. As the toll increased four days post-disaster, feelings of desperation among the affected population turned into anger, highlighting the escalating crisis and the urgent need for assistance in the impacted areas.",0,"The earthquake and tsunami in Palu, while tragic and leading to significant humanitarian concerns, do not directly indicate a substantial disruption to nickel production or exports. The event's impact on nickel prices is likely minimal compared to more direct threats to mining operations, such as landslides or regulatory changes affecting production. Therefore, the score reflects a limited impact on the nickel market.  
Score: 0",5,13,0.0,0.0
Recent Earthquakes Highlight Risk To Semiconductor Manufacturing Sites,2019. 7. 24.,"The semiconductor industry has consolidated into several main manufacturing centers, placing a large proportion of fab capacity in earthquake-prone regions.","On July 24, 2019, news highlighted the vulnerabilities of the semiconductor manufacturing sector due to recent earthquakes. The report emphasized that the consolidation of semiconductor production in certain regions significantly increased risks for these facilities, particularly in earthquake-prone areas.",0,"The event highlights vulnerabilities in the semiconductor sector due to earthquakes, which could indirectly affect nickel demand since nickel is used in some electronic components. However, the impact on nickel prices is likely minimal compared to direct disruptions in nickel production or mining operations in Indonesia. Therefore, the score reflects a limited impact on nickel prices.  
Score: 0",0,660,0.35,1.4854631972790202
BPBD confirms 971 houses damaged in Halmahera 7.2-magnitude earthquake,2019. 7. 17.,North Maluku Province's Disaster Mitigation Agency (BPBD) reported here on Wednesday that the recent strong earthquake that rocked South Halmahera ...,"On July 17, 2019, a 7.2-magnitude earthquake struck South Halmahera in North Maluku Province, Indonesia, resulting in significant damage. The region's Disaster Mitigation Agency (BPBD) confirmed that 971 houses were affected by the earthquake.",0,"The earthquake in South Halmahera caused significant damage, but it does not directly indicate a major disruption to nickel production or mining operations. While there may be localized impacts, the overall supply of nickel from Indonesia is likely to remain stable, and there are alternative sources of nickel globally. Therefore, the impact on global nickel prices is minimal.  
Score: 0",0,660,0.35,1.4854631972790202
Indonesian flooding disaster bears the hallmarks of agriculture and mining impacts,2019. 8. 7.,A wave of mud that swept through this riverside village on the Indonesian island of Sulawesi when floods ravaged the area last June razed dozens of his...,"On August 7, 2019, a significant flooding disaster occurred in Indonesia, particularly impacting a riverside village on the island of Sulawesi. The event was characterized by severe floods that caused widespread destruction, including the presence of mudslides that razed dozens of structures in the area. The disaster is attributed to the detrimental effects of agriculture and mining practices in the region.",0,"The flooding disaster in Indonesia, while severe, does not directly indicate a significant disruption to nickel production or exports. The event's impact on mining practices may raise concerns, but it does not suggest an immediate closure of operations or a substantial decrease in nickel supply. Therefore, the overall impact on global nickel prices is likely minimal compared to more direct threats to production. 

Score: 0",0,660,0.35,1.4854631972790202
Whaley Bridge dam collapse is a wake-up call: concrete infrastructure will not last forever without care,2019. 8. 5.,Torrential rain in the Midlands and North of England that saw half a month's rain fall in one day caused such volumes of water to pass through the spillway...,"On August 5, 2019, significant rainfall in the Midlands and North of England resulted in the collapse of the Whaley Bridge dam. This incident highlighted the urgent need for maintenance and care of concrete infrastructure, as it underscored the reality that such structures cannot remain reliable indefinitely without adequate attention. The extreme weather conditions, characterized by receiving half a month's worth of rain in a single day, led to this critical scenario.",0,"The event described does not directly relate to Indonesia's nickel production or mining operations. While it highlights infrastructure vulnerabilities, it does not indicate any immediate impact on nickel supply or demand. Therefore, it has minimal relevance to the nickel market dynamics in Indonesia. 

Score: 0",0,660,0.35,1.4854631972790202
Indonesia lifts tsunami warning after powerful quake off Java,2019. 8. 2.,Indonesian authorities lifted a tsunami warning late Friday after a powerful earthquake earlier struck off the southern coast of heavily populated Java...,"On August 2, 2019, Indonesia experienced a powerful earthquake off the southern coast of Java, prompting authorities to issue a tsunami warning. However, the warning was lifted later the same day.",0,"The earthquake and subsequent tsunami warning could have raised concerns about potential disruptions to nickel production and exports in Indonesia, a major supplier. However, since the tsunami warning was lifted the same day and there were no reported damages to mining operations, the overall impact on nickel prices is likely minimal. Therefore, the event does not significantly affect supply or demand dynamics in the nickel market.  
Score: 0",-1,305,0.38688524590163936,1.84457556537905
Indonesia earthquake: Jakarta residents rattled,2019. 8. 2.,A powerful quake off the Indonesian island of Java has rattled the capital Jakarta but there appear to have been no major casualties or damage.,"On August 2, 2019, a powerful earthquake struck off the Indonesian island of Java, causing significant tremors felt by residents in the capital city, Jakarta. Fortunately, initial reports indicated that there were no major casualties or widespread damage from the quake.",0,"The earthquake on August 2, 2019, while significant, did not result in major casualties or widespread damage, which suggests that it is unlikely to have a substantial impact on nickel production or exports. As such, the event is expected to have minimal effect on global nickel prices compared to other more impactful events.  
Score: 0",1,110,0.06363636363636363,0.3897134380582344
"1 dead, 4 hurt in Indonesia quake",2019. 8. 3.,JAKARTA: Indonesian authorities say one person has died of a heart attack and more 100 houses are damaged after a 6.8-magnitude earthquake hit off Java...,"On August 3, 2019, a 6.8-magnitude earthquake struck off the coast of Java, Indonesia. The event resulted in one fatality due to a heart attack and left more than 100 houses damaged.",0,"The earthquake caused limited damage and only one reported fatality, which suggests minimal disruption to nickel production and exports. The overall impact on global nickel prices is likely to be negligible compared to more significant events that directly threaten mining operations or lead to widespread evacuations. Therefore, the score reflects a minimal impact on nickel prices.  
Score: 0",1,110,0.06363636363636363,0.3897134380582344
Beyond Oil Palm: Perceptions of Local Communities of Environmental Change,2019. 8. 5.,"Involving local communities in ecosystem service research can improve the relevance, quality and, ultimately, the outcomes of natural resource management.","On August 5, 2019, a discussion emerged regarding the perceptions of local communities in Indonesia towards environmental changes, particularly in the context of ecosystem service research. The emphasis was on how involving these communities can enhance the relevance and quality of natural resource management outcomes. This indicates a focus on addressing environmental issues and community engagement in Indonesia's ecological challenges.",0,"The event primarily focuses on community perceptions and environmental management rather than a direct impact on nickel production or mining operations. While it highlights the importance of addressing environmental issues, it does not indicate any immediate threat to nickel supply or significant changes in demand. Therefore, the impact on nickel prices is minimal.  
Score: 0",2,28,0.35714285714285715,1.889822365046136
Indonesia earthquake sparks tsunami warning as tourists told to flee resorts,2019. 8. 2.,"A tsunami warning has been issued after a magnitude-7 earthquake struck off Jakarta, Indonesia, the United States Geological Survey (USGS) has confirmed.","On August 2, 2019, a magnitude-7 earthquake struck off the coast of Jakarta, Indonesia, prompting the issuance of a tsunami warning. Tourists were advised to evacuate resorts in the affected area due to the potential threat of a tsunami following the seismic event.",0,"The earthquake off the coast of Jakarta could potentially disrupt nickel production and exports, especially if it affects mining operations or infrastructure. However, the immediate impact on nickel supply may be limited if the earthquake does not directly damage mining facilities. Additionally, the global nickel market may have alternative sources to mitigate any short-term supply disruptions. Overall, while there may be some concerns about safety and operational continuity, the event does not appear to have a significant long-term impact on nickel prices compared to more severe disruptions. 

Score: 0",0,660,0.35,1.4854631972790202
Indonesia earthquake today: Where did it strike and what was the magnitude?,2019. 8. 2.,INDONESIA has been struck by an earthquake with people living near the Banten coast urged to evacuate “immediately”. A tsunami warning has also been issued...,"On August 2, 2019, Indonesia experienced a significant earthquake near the Banten coast. Residents in the affected area were urged to evacuate immediately due to safety concerns. Additionally, a tsunami warning was issued following the earthquake, heightening fears of further disaster.",0,"The earthquake and tsunami warning could lead to temporary disruptions in nickel production and exports from Indonesia, which is a major supplier. However, the overall impact on global nickel prices may be limited as the event does not indicate a long-term closure of mining operations or significant damage to infrastructure. The market may react with caution, but the supply chain could quickly stabilize if operations are not severely affected. Therefore, the impact is moderate but not severe enough to warrant a high score.  
Score: 0",0,660,0.35,1.4854631972790202
Indonesia: Earthquakes and Tsunami - Lombok - Emergency Plan of Action Operation Update n° MDRID013,2019. 8. 16.,"Situation Report in English on Indonesia about Disaster Management, Health, Earthquake, Tsunami and more; published on 16 Aug 2019 by IFRC.","On August 16, 2019, a situation report was released by the IFRC regarding the ongoing disaster management efforts in Indonesia, specifically focusing on the implications of recent earthquakes and a tsunami that affected the Lombok region. This report emphasizes the actions being taken to address health and disaster management in response to the significant natural disasters that occurred.",0,"The situation report highlights ongoing disaster management efforts in response to significant natural disasters, but it does not indicate any immediate or direct impact on nickel production or exports. While the disasters may raise concerns about safety and operational disruptions, the overall impact on nickel prices is likely minimal compared to more direct events affecting mining operations. Therefore, the score reflects a low impact on the global nickel price.  
Score: 0",1,110,0.06363636363636363,0.3897134380582344
"Modelling of the tsunami from the December 22, 2018 lateral collapse of Anak Krakatau volcano in the Sunda Straits, Indonesia",2019. 8. 16.,"On Dec. 22, 2018, at approximately 20:55–57 local time, Anak Krakatau volcano, located in the Sunda Straits of Indonesia, experienced a major lateral...","On December 22, 2018, Anak Krakatau volcano in the Sunda Straits of Indonesia underwent a significant lateral collapse, which led to a tsunami event. This incident highlights the geological instability associated with the volcano and its potential risks to nearby coastal areas. The event's aftermath and analysis were significant in understanding the dynamics of such natural disasters.",0,"The Anak Krakatau volcano's lateral collapse and subsequent tsunami primarily pose risks to human life and coastal infrastructure rather than directly impacting nickel production or mining operations. While it highlights geological instability, it does not indicate immediate threats to nickel supply or significant changes in demand. Therefore, the impact on nickel prices is minimal compared to other events that directly affect mining operations.  
Score: 0",0,660,0.35,1.4854631972790202
Relocation pushed for folks in landslide-hit areas in Lake Sebu,2019. 8. 13.,The Mines and Geosciences Bureau (MGB) in Region 12 has recommended the re-routing of roads and immediate relocation of residents in parts of Barangay Ned in...,"On August 13, 2019, the Mines and Geosciences Bureau (MGB) in Region 12 recommended the immediate relocation of residents and the re-routing of roads in parts of Barangay Ned due to a landslide that affected the area in Lake Sebu, Indonesia. This decision was prompted by concerns for the safety of the residents living in landslide-hit regions.",0,"The landslide in Lake Sebu raises safety concerns but does not directly indicate a significant disruption to nickel production or exports. The recommendation for relocation and road re-routing suggests a localized impact rather than a widespread effect on the nickel supply chain. Therefore, the overall impact on global nickel prices is minimal.  
Score: 0",12,5,0.0,0.0
"Indonesia plans to move capital from sinking, overcrowded Jakarta to Kalimantan",2019. 8. 13.,"There are plans to build a new ""green"" capital in the middle of a national park in East Kalimantan.","On August 13, 2019, Indonesia announced plans to relocate its capital from Jakarta, which faces issues of overcrowding and sinking, to a newly proposed ""green"" capital in East Kalimantan. This move entails constructing the new capital in the middle of a national park, emphasizing environmental sustainability.",0,"The announcement of relocating the capital does not directly impact nickel production or mining operations, as it focuses on urban planning and environmental sustainability rather than immediate supply disruptions. Therefore, the impact on nickel prices is minimal.  
Score: 0",0,660,0.35,1.4854631972790202
