제목,날짜,요약,이벤트,score,reason,topic,count,mean,std
Digging for profits: Who owns PH mines?,2021. 3. 31.,"Platinum Group Metals Corp (PGMC), which extracts nickel ore in Surigao Del Norte in Mindanao, recorded P6.1 billion in revenue from contracts with Chinese...","On March 31, 2021, a significant event in the mining sector of the Philippines was highlighted with the title ""Digging for profits: Who owns PH mines?"" The summary indicates that Platinum Group Metals Corp (PGMC), a company involved in the extraction of nickel ore in Surigao Del Norte, reported a substantial revenue of P6.1 billion from contracts with Chinese partners. This reflects ongoing economic activities in the context of the country's mining industry amidst its historical issues related to wars and conflicts.",0,"The reported substantial revenue from PGMC indicates that nickel extraction and economic activities are continuing despite historical conflicts. This suggests stability in production levels, which may not significantly impact global nickel prices. The event does not indicate any new restrictions or changes in mining operations that would affect supply or demand dynamics. Therefore, the impact on global nickel prices is minimal.  
Score: 0",1,127,0.07874015748031496,0.8873565094161138
‘Complete turnaround’: Philippines’ Duterte lifts ban on new mining permits,2021. 4. 15.,Environmental science and conservation news.,"On April 15, 2021, Philippines President Rodrigo Duterte announced a significant policy shift by lifting the ban on new mining permits. This decision marks a ""complete turnaround"" in the country's approach to mining, particularly in light of the Philippines' status as a major producer of nickel. The move has implications for environmental conservation and the mining industry's future in the country.",-5,"The lifting of the ban on new mining permits is likely to increase nickel production in the Philippines, which could lead to a higher supply of nickel in the global market. This increase in supply may exert downward pressure on nickel prices. However, the potential environmental concerns and opposition from indigenous groups could create uncertainty in the market, but overall, the immediate impact of increased production is more significant. Therefore, the score reflects a moderate negative impact on nickel prices due to the anticipated increase in supply.  
Score: -5",0,208,0.9855769230769231,2.772324170811184
"Worried about social unrest, Belmonte backs looser lockdown restrictions",2021. 5. 7.,The Quezon City mayor wants more people to be able to go back to work after May 14 to prevent any potential social unrest.,"On May 7, 2021, Quezon City Mayor Joy Belmonte expressed concerns about potential social unrest, advocating for looser lockdown restrictions to allow more people to return to work after May 14. This move was seen as a proactive measure to address the socio-economic impacts of prolonged lockdowns in the context of ongoing conflicts and instability in the Philippines.",0,"The event primarily addresses socio-economic concerns related to lockdowns and social unrest rather than directly impacting nickel production or mining activities. While it reflects the broader context of instability, it does not have a significant direct effect on nickel supply or demand. Therefore, the impact on global nickel prices is minimal.  
Score: 0",1,127,0.07874015748031496,0.8873565094161138
"In Philippines, death of COVID-19-infected political detainee reveals plight of prisoners",2021. 5. 12.,The death of a peasant leader in custody after being infected with COVID-19 has brought national attention to the plight of inmates held in prisons in the...,"On May 12, 2021, the death of a political detainee in the Philippines, who was a peasant leader and had contracted COVID-19 while in custody, highlighted the difficult conditions faced by prisoners in the country. This incident drew national attention to the broader issues concerning the treatment and health of inmates in prisons.",0,"The death of a political detainee and the subsequent national attention on prison conditions does not directly impact nickel production, exports, or demand. It is more of a social and political issue rather than one that affects the mining industry or the global nickel market. Therefore, it has minimal or no impact on nickel prices.  
Score: 0",1,127,0.07874015748031496,0.8873565094161138
The roots of red-tagging,2021. 5. 12.,"The current wave of red-tagging in the Philippines, where the government “tags” or describes certain people as being communists, has become more vicious in...","On May 12, 2021, the main event discussed in the news was the intensifying issue of red-tagging in the Philippines. The article highlighted how the government's practice of labeling individuals as communists has escalated, raising concerns about the implications for civil liberties and human rights in the country.",0,"The event of red-tagging primarily concerns civil liberties and human rights, which does not directly impact nickel production or mining operations. While it may create a tense environment, it does not lead to significant changes in mining policies or practices that would affect nickel supply or demand. Therefore, the impact on global nickel prices is minimal.  
Score: 0",1,127,0.07874015748031496,0.8873565094161138
Preventing Violence or Harming Peace and Rights? What the UN Can Learn from Counterterrorism in the Philippines,2021. 6. 10.,"The roll-out of counterterrorism and P/CVE policies, plans, and projects in the Philippines is having a significant negative impact on peace, security, and the...","On June 10, 2021, concerns were raised regarding the negative impact of counterterrorism measures in the Philippines on peace, security, and human rights. An article titled ""Preventing Violence or Harming Peace and Rights? What the UN Can Learn from Counterterrorism in the Philippines"" discusses the implementation of counterterrorism and Preventing/Countering Violent Extremism (P/CVE) policies and their implications for overall stability in the country.",0,"The event discusses concerns about counterterrorism measures and their implications for peace and security in the Philippines, but it does not directly impact nickel production or mining operations. As such, it is unlikely to have a significant effect on nickel prices, either through supply or demand channels. The overall stability of the country may influence investor sentiment, but the direct link to nickel pricing is minimal. 

Score: 0",0,208,0.9855769230769231,2.772324170811184
How Duterte Strong-Armed Chinese Dam-Builders But Weakened Philippine Institutions,2021. 6. 15.,"Despite public perceptions, Philippine ruling elites concerned with political expediency, not Chinese actors, are often the key culprits sidestepping social...","On June 15, 2021, an article discussed how Philippine President Duterte exerted pressure on Chinese dam-builders while simultaneously undermining the country's institutions. It highlighted the role of Philippine ruling elites in prioritizing political expediency over national interests, suggesting that they, rather than foreign actors, were significant contributors to the issues surrounding governance and social welfare in the context of Chinese investments.",0,"The event primarily discusses political dynamics and governance issues related to Chinese investments rather than directly impacting nickel production or mining policies. While it may reflect broader concerns about governance, it does not indicate any immediate changes to mining operations or regulations that would significantly affect nickel supply or demand. Therefore, the impact on global nickel prices is minimal.  
Score: 0",1,127,0.07874015748031496,0.8873565094161138
Illegal logging in Philippines’ Palawan stokes fears of a mining resurgence,2021. 6. 15.,"Since November 2020, Indigenous people have observed trees that have been illegally felled within a mining concession in southern Palawan, an island in the...","On June 15, 2021, a report highlighted concerns regarding illegal logging activities in Palawan, Philippines, which raised alarms about a potential resurgence of mining in the area. Indigenous communities expressed their worry over the illegal felling of trees within a mining concession, indicating ongoing conflicts related to natural resource management and environmental protection in the region.",0,"The report on illegal logging activities in Palawan raises concerns about potential mining resurgence, which could lead to increased production of nickel. However, the ongoing conflict and worries from indigenous communities may also lead to regulatory scrutiny and potential disruptions in mining operations. Overall, while there is a possibility of increased supply, the uncertainty and conflict may dampen investor confidence, leading to a minimal impact on nickel prices. 

Score: 0",0,208,0.9855769230769231,2.772324170811184
Illegal logging in Palawan stokes fears of a mining resurgence,2021. 6. 19.,"Since November 2020, indigenous people have observed trees that have been illegally felled within a mining concession in southern Palawan.","On June 19, 2021, concerns arose regarding illegal logging activities in Palawan, Philippines, which have sparked fears of a potential resurgence in mining operations. Indigenous communities reported noticing trees being cut down unlawfully within a mining concession area in southern Palawan since November 2020.",0,"The illegal logging activities in Palawan raise concerns about potential mining operations, which could lead to increased nickel production if mining resumes. However, the situation is still uncertain and does not indicate a definitive change in nickel supply or demand. Therefore, the impact on global nickel prices is minimal.  
Score: 0",0,208,0.9855769230769231,2.772324170811184
Philippines orders probe after military plane crash kills 50,2021. 7. 5.,Philippine authorities ordered on Monday an investigation into the crash of an Air Force plane that overshot a runway killing 47 soldiers on board.,"On July 5, 2021, the Philippines faced a tragic event as an Air Force plane crashed while attempting to land, resulting in the deaths of 47 soldiers. In response, Philippine authorities announced an investigation into the incident to determine the causes behind the crash.",0,"The tragic event of the Air Force plane crash, while significant in terms of human loss, does not directly relate to mining operations or nickel production. It is unlikely to affect the supply or demand dynamics of nickel in the global market, nor does it influence market perceptions regarding nickel prices. Therefore, the impact on nickel prices is minimal.  
Score: 0",1,127,0.07874015748031496,0.8873565094161138
Philippines Freezes Bank Accounts of Communist Party’s Political Wing,2021. 7. 21.,"The Philippines this week froze bank accounts linked to the political wing of the country's outlawed communist party, which has been waging a 52-year-long...","On July 21, 2021, the Philippines froze bank accounts connected to the political wing of the outlawed communist party. This action is part of the government's ongoing efforts to combat the party, which has been involved in a 52-year-long conflict in the country.",0,"The freezing of bank accounts connected to the political wing of the outlawed communist party is primarily a political and security measure. While it reflects ongoing conflict, it does not directly impact nickel production or exports, nor does it significantly alter global demand for nickel. Therefore, the event has minimal or no impact on nickel prices relative to other events in this category.  
Score: 0",1,127,0.07874015748031496,0.8873565094161138
Protests and Pandemics: Civil Society Mobilisation in Thailand and the Philippines,2021. 7. 29.,This policy brief draws from two country contexts from Southeast Asia—Thailand and the Philippines—to analyse the influence that emergency powers have in...,"On July 29, 2021, a policy brief was released analyzing civil society mobilization in Thailand and the Philippines. It focused on the impact of emergency powers amidst issues such as protests and pandemics, highlighting how these factors intertwine within the context of both countries.",0,"The event described does not directly relate to mining activities or policies affecting nickel production in the Philippines. It focuses on civil society mobilization and emergency powers, which are unlikely to have a significant impact on nickel supply or demand. Therefore, the impact on global nickel prices is minimal.  
Score: 0",0,208,0.9855769230769231,2.772324170811184
Southern Negros villagers declare Reds as 'persona non grata',2021. 7. 26.,"BACOLOD CITY – At least 100 residents of Barangay Caliling, Cauayan town in southern Negros Occidental have declared the Communist Party of the...","On July 26, 2021, in Southern Negros Occidental, approximately 100 villagers from Barangay Caliling declared the Communist Party of the Philippines (CPP) as 'persona non grata.' This declaration signifies the community's rejection of the CPP and its associated activities, amid ongoing tensions related to the presence and influence of communist groups in the region.",0,"The declaration of the Communist Party of the Philippines as 'persona non grata' by villagers does not directly impact nickel production or mining operations. It reflects local political dynamics rather than significant changes in mining legislation or operations that would affect nickel supply or demand. Therefore, the event has minimal impact on global nickel prices.  
Score: 0",0,208,0.9855769230769231,2.772324170811184
Venezuela crisis: How the political situation escalated,2021. 8. 12.,"In Venezuela, the government of President Nicolás Maduro and the opposition are engaged in a bitter power struggle. The South American country has been...","On August 12, 2021, significant developments in Venezuela were highlighted, particularly regarding the escalating political crisis. The ongoing conflict was primarily characterized by the intense power struggle between President Nicolás Maduro's government and the opposition.",0,"The event in Venezuela does not directly relate to the Philippines or its nickel production, and it does not indicate any changes in supply or demand for nickel. Therefore, it has minimal or no impact on global nickel prices relative to other events in this category.  
Score: 0",0,208,0.9855769230769231,2.772324170811184
Illegal logging in Philippines’ Palawan stokes fears of a mining resurgence,2021. 7. 7.,"Pala'wan indigenous community leader Simpio Mata trudges through the natural forest of Mount Domadoway, in the southern part of the Philippines' Palawan...","On July 7, 2021, concerns arose regarding illegal logging activities in the Philippines' Palawan region, which heightened fears of a potential resurgence in mining operations. Indigenous community leader Simpio Mata was highlighted as he navigated through the natural forests of Mount Domadoway, emphasizing the growing tensions surrounding environmental preservation amidst ongoing conflicts related to land and resource exploitation.",0,"The concerns regarding illegal logging and the potential resurgence of mining operations in Palawan indicate a complex situation where environmental preservation is at odds with mining interests. However, the event does not directly lead to significant changes in mining operations or legislation that would impact nickel production or exports. Therefore, the impact on global nickel prices is minimal, as it does not represent a decisive shift in supply or demand dynamics. 

Score: 0",0,208,0.9855769230769231,2.772324170811184
OceanaGold mining in Nueva Vizcaya to cost environment – groups,2021. 7. 16.,"(1st UPDATE) Environment groups say OceanaGold's presence in Nueva Vizcaya 'has adversely affected agricultural livelihoods, caused water and air pollution,...","On July 16, 2021, environment groups reported that OceanaGold's mining operations in Nueva Vizcaya, Philippines, have negatively impacted the environment. They claimed the mining activities have harmed agricultural livelihoods and contributed to water and air pollution in the area.",0,"The report of negative environmental impacts from OceanaGold's mining operations highlights ongoing concerns about mining practices in the Philippines. However, this event does not directly lead to significant changes in nickel production or legislative actions that would impact supply. The concerns raised may influence public perception and regulatory scrutiny but are unlikely to result in immediate changes to nickel prices. Therefore, the impact is minimal.  
Score: 0",0,208,0.9855769230769231,2.772324170811184
Australia Is Enabling State Violence in the Philippines,2021. 8. 12.,"Australia has a long history of meddling in the affairs of its Pacific neighbors. In the Philippines, right-wing strongman Rodrigo Duterte's “war on drugs”...","On August 12, 2021, the news highlighted Australia's involvement in the Philippines, particularly regarding the country's ""war on drugs"" led by right-wing leader Rodrigo Duterte. The article discussed concerns about Australia enabling state violence amid its historical interference in the Pacific region, raising alarms about the implications of such support for ongoing conflicts in the Philippines.",0,"The event primarily discusses geopolitical concerns and state violence rather than directly impacting nickel production or mining operations in the Philippines. While it may raise awareness of the situation in the Philippines, it does not have a direct effect on nickel supply or demand, nor does it suggest any changes in mining regulations or operations that would significantly influence nickel prices. Therefore, the impact on global nickel prices is minimal.  
Score: 0",0,208,0.9855769230769231,2.772324170811184
Islamist Militancy in Indonesia and the Philippines: Domestic Lineage and Sporadic Foreign Influence,2021. 9. 15.,"Twenty years after the 9/11 attacks in the US, the impact of jihadist organisations abroad continues to loom in Southeast Asia. The Islamic State energised...","On September 15, 2021, the news highlighted the ongoing influence of Islamist militancy in Southeast Asia, particularly in Indonesia and the Philippines. The report discussed how, two decades after the 9/11 attacks, jihadist organizations remain a significant threat in the region, with the Islamic State playing a notable role in energizing these movements.",0,"The event primarily discusses the influence of Islamist militancy in the region, which does not directly impact nickel production or mining operations in the Philippines. While ongoing conflict can create a general atmosphere of instability, this specific report does not indicate any immediate changes to mining activities or regulations that would significantly affect nickel supply or demand. Therefore, the impact on global nickel prices is minimal.  
Score: 0",0,208,0.9855769230769231,2.772324170811184
We Cannot Afford to Be Left in the Abyss of History,2021. 9. 21.,"Despite claims of normalizing the political situation, the New Republic has institutionalized dictatorship and repression, giving the military carte-blanche...","On September 21, 2021, a significant event highlighted the ongoing political turmoil in the Philippines. Despite claims of a normalized political situation, the news emphasized that the New Republic had entrenched a regime of dictatorship and repression, allowing the military unchecked power. The title ""We Cannot Afford to Be Left in the Abyss of History"" suggests a sense of urgency and alarm regarding the implications of the current political landscape in the country.",0,"The political turmoil and military repression in the Philippines may create instability that could disrupt nickel production and exports, leading to potential supply concerns. However, without direct legislative actions or significant victories against mining companies, the immediate impact on nickel prices is likely to be minimal. The situation may affect market perceptions but does not directly alter supply or demand dynamics significantly. 

Score: 0",0,208,0.9855769230769231,2.772324170811184
"Under the shadow of Duterte, Filipinos remember the crimes of Ferdinand Marcos",2021. 9. 23.,Protests were held across the Philippines to mark the declaration of martial law by dictator Ferdinand Marcos in 1972.,"On September 23, 2021, protests took place across the Philippines to commemorate the declaration of martial law by former dictator Ferdinand Marcos in 1972. The events highlighted the ongoing impact of martial law and brought attention to the historical crimes associated with Marcos's regime under President Rodrigo Duterte's administration.",0,"The protests commemorating the declaration of martial law do not directly impact nickel production or mining operations in the Philippines. While they may raise awareness of historical issues, they are unlikely to affect current mining activities or the global nickel market significantly. Therefore, the event has minimal or no impact on nickel prices.  
Score: 0",0,208,0.9855769230769231,2.772324170811184
Duterte Signs Antiterrorism Bill in Philippines Despite Widespread Criticism (Published 2020),2021. 10. 2.,Human rights groups say the new law will give the police and military forces more powers to stifle dissent.,"On October 2, 2021, the Philippines saw significant developments regarding national security as President Duterte signed an antiterrorism bill that faced widespread criticism. Human rights groups raised concerns that the new law would enhance the powers of police and military forces, potentially leading to increased suppression of dissent in the country.",0,"The signing of the antiterrorism bill by President Duterte primarily relates to national security and human rights issues rather than directly impacting mining operations or nickel production. While there may be indirect effects on the overall stability of the region, the event does not significantly alter the supply or demand dynamics for nickel. Therefore, it has minimal impact on nickel prices relative to other events in this category.  
Score: 0",1,127,0.07874015748031496,0.8873565094161138
What is political risk and how to protect against it?,2021. 10. 18.,"How to identify and protect your company against political risks such as terrorism, civil war, economic collapse or social unrest? Read our article.","On October 18, 2021, an article was published discussing the concept of political risk, emphasizing its relevance in contexts such as terrorism, civil war, economic collapse, and social unrest. The piece aimed to provide insights on identifying and protecting companies against these risks, reflecting concerns about instability in regions affected by wars and conflicts, including the Philippines.",0,"The article discusses political risk in general terms without specific events or actions that directly impact nickel production or demand. While it highlights concerns about instability, it does not indicate any immediate changes to mining operations or market dynamics that would significantly affect nickel prices. Therefore, the impact is minimal.  
Score: 0",1,127,0.07874015748031496,0.8873565094161138
World Report 2022: Rights Trends in Philippines,2022. 1. 13.,"Serious human rights abuses continued in the Philippines in 2021. On September 15, the International Criminal Court (ICC) agreed to open a formal investigation.","On January 13, 2022, it was reported that serious human rights abuses persisted in the Philippines throughout 2021. On September 15, the International Criminal Court (ICC) made a significant decision to initiate a formal investigation into these abuses.",0,"The investigation by the ICC into human rights abuses in the Philippines may raise concerns about the stability of the region, potentially affecting foreign investment and operations in the mining sector. However, the event does not directly impact nickel production or impose immediate restrictions on mining activities. Therefore, while it may create some uncertainty, the overall impact on nickel prices is likely minimal compared to more direct legislative actions or significant victories for indigenous rights. 

Score: 0",0,208,0.9855769230769231,2.772324170811184
"#Reviewing War and Resistance in the Philippines, 1942-1944",2022. 2. 1.,Morningstar succeeds in his stated intention to “provide a basis for a fuller discussion of resistance during war as experienced in the Philippines during...,"On February 1, 2022, a notable event highlighted the historical context of warfare and resistance in the Philippines during the years 1942 to 1944. The title ""#Reviewing War and Resistance in the Philippines, 1942-1944"" indicates an analysis of resistance efforts in the country during a critical period of conflict. The summary mentions that Morningstar aimed to establish a foundational understanding for a deeper discussion regarding the experiences of resistance in the Philippines during wartime.",0,"The event focuses on historical analysis and does not directly impact current mining operations, production, or legislative actions related to nickel. Therefore, it has minimal relevance to the nickel market dynamics.  
Score: 0",1,127,0.07874015748031496,0.8873565094161138
"Marcos slogans are just tactics, but…",2022. 1. 27.,"Ferdinand Marcos, Jr. not only expressed his unqualified support for the NTF-ELCAC during a campaign sortie in his family's Ilocos domain.","On January 27, 2022, Ferdinand Marcos, Jr. demonstrated his strong support for the National Task Force to End Local Communist Armed Conflict (NTF-ELCAC) during a campaign event in Ilocos, which is associated with his family's political stronghold. His statements were interpreted as tactical maneuvers in the context of his political campaign.",0,"The event primarily reflects political maneuvering rather than a direct impact on mining operations or environmental regulations. It does not indicate any immediate changes to nickel production or demand, nor does it suggest a shift in market dynamics that would significantly affect global nickel prices. Therefore, the impact is minimal.  
Score: 0",1,127,0.07874015748031496,0.8873565094161138
Journalists and activists remain at risk in the Philippines as election looms,2022. 2. 3.,"Ahead of the upcoming elections in May 2022, media groups and journalists are facing libel allegations for reporting on corruption, while a journalist who...","On February 3, 2022, significant concerns were raised regarding the safety of journalists and activists in the Philippines. As the country approached the elections scheduled for May 2022, media groups faced libel allegations related to their reporting on corruption. This environment of risk highlighted the challenges to press freedom and the protection of journalists in the context of political events.",0,"The event primarily concerns press freedom and political issues rather than directly impacting mining operations or nickel production. While it reflects a tense political climate, it does not have a direct effect on nickel supply or demand, nor does it suggest any immediate changes to mining regulations or operations that would influence nickel prices. Therefore, the impact on global nickel prices is minimal.  
Score: 0",1,127,0.07874015748031496,0.8873565094161138
Southern Philippines: Fostering an Inclusive Bangsamoro,2022. 2. 18.,"The peace process in the Bangsamoro, the newly autonomous region in the southern Philippines, is making progress. But several groups, including minorities and...","On February 18, 2022, progress was reported in the peace process in the Bangsamoro, an autonomous region in the southern Philippines. The focus was on fostering inclusivity within the region, addressing the concerns of various groups, including minorities, amid ongoing efforts to stabilize the area following conflicts.",0,"The reported progress in the peace process in the Bangsamoro region is primarily a political and social development that does not directly impact nickel production or mining activities. While stability in the region could eventually lead to improved conditions for mining, the immediate effect on nickel supply and demand is minimal. Therefore, this event has a negligible impact on global nickel prices.  
Score: 0",2,8,0.0,0.0
Comelec may stir up unrest with partisanship,2022. 2. 20.,"The Commission on Elections (Comelec) risks fomenting social unrest if it appears to favor some candidates in this year's elections, political analysts said at...","On February 20, 2022, concerns were raised regarding the potential for social unrest in the Philippines due to perceived partisanship by the Commission on Elections (Comelec). Political analysts warned that if Comelec were to show favoritism towards certain candidates in the upcoming elections, it could lead to increased tensions and unrest among the electorate.",0,"The concerns about potential social unrest due to perceived partisanship by the Commission on Elections do not directly impact nickel production or exports. While political instability can create uncertainty in the market, the event does not specifically relate to mining operations or environmental regulations that would significantly affect nickel supply or demand. Therefore, the impact on global nickel prices is minimal.  
Score: 0",1,127,0.07874015748031496,0.8873565094161138
Philippine groups slam ‘cruel Christmas gift’ as open-pit mining ban is lifted,2022. 1. 11.,"On Dec. 23, Philippine Environment Secretary Roy Cimatu issued an order overturning a 2017 ban on open-pit mining. This follows an April 2021 decision by...","On January 11, 2022, Philippine environmental groups criticized the government's decision to lift a ban on open-pit mining, which was described as a ""cruel Christmas gift."" The order, issued by Environment Secretary Roy Cimatu, reversed a 2017 ban, highlighting ongoing tensions related to environmental protection and natural resource exploitation in the country.",0,"The lifting of the ban on open-pit mining could potentially increase nickel production in the Philippines, which is a significant supplier of nickel globally. However, the criticism from environmental groups indicates strong opposition and potential for future conflicts or regulatory changes that could disrupt operations. This uncertainty may lead to a cautious market reaction, but the immediate impact on nickel prices is likely minimal as the ban was already lifted. Therefore, the score reflects a neutral impact on global nickel prices.  
Score: 0",0,208,0.9855769230769231,2.772324170811184
"A mayor in the Philippines took on a mine, and lost her job over it",2022. 2. 11.,"When nickel mining firm Ipilan Nickel Corporation began felling trees in a protected forest in its concession area in Brooke's Point, Palawan, Mayor Mary...","On February 11, 2022, a significant event occurred in the Philippines involving local governance and environmental issues. Mayor Mary of Brooke's Point, Palawan, faced repercussions for her opposition to the Ipilan Nickel Corporation, which began deforestation activities in a protected forest. Her stance against the mining company's actions ultimately led to her losing her job.",0,"The event highlights local governance challenges and environmental concerns related to nickel mining, but it does not directly result in significant changes to mining operations or legislation that would impact nickel production or exports. The loss of a local official may raise awareness but is unlikely to have a substantial effect on global nickel prices. Therefore, the impact is minimal.  
Score: 0",1,127,0.07874015748031496,0.8873565094161138
Fierce peso defense shows 1997 crisis still haunting Philippines,2022. 11. 16.,An intense battle to stem currency declines in the face of dollar strength is reminding some emerging markets of the trauma inflicted by the 1997 Asian...,"On November 16, 2022, the Philippines faced significant challenges as it engaged in a fierce defense of its currency, the peso, amid a strengthening dollar. This situation evoked memories of the financial trauma experienced during the 1997 Asian financial crisis, highlighting the ongoing economic vulnerabilities within the country.",0,"The event primarily concerns the economic stability of the Philippines and its currency rather than direct actions affecting nickel production or mining policies. While economic vulnerabilities can indirectly influence mining operations and investor confidence, this specific event does not directly impact nickel supply or demand. Therefore, it has minimal relative impact on global nickel prices.  
Score: 0",0,208,0.9855769230769231,2.772324170811184
New Peoples Army Fighters Executed By Armed Forces Of Phillipines In Negros,2022. 11. 19.,"The Communist Party of the Philippines (CPP) and New People's Army (NPA) are involved in one of the world's longest-running insurgencies, and for over 50.","On November 19, 2022, a significant event occurred involving the execution of New People's Army fighters by the Armed Forces of the Philippines in Negros. This incident highlights the ongoing conflict related to the Communist Party of the Philippines (CPP) and the New People's Army (NPA), which is recognized as one of the longest-running insurgencies in the world.",0,"The execution of New People's Army fighters by the Armed Forces of the Philippines may heighten tensions and instability in the region, potentially affecting mining operations and security for nickel production. However, this event does not directly relate to mining policies or regulations that would significantly impact nickel supply or demand. Therefore, the overall impact on global nickel prices is minimal.  
Score: 0",0,208,0.9855769230769231,2.772324170811184
Philippines protesters decry alleged injustices under Marcos,2022. 12. 10.,Hundreds of people have marched in the Philippine capital protesting what they say is a rising number of extrajudicial killings and other injustices under...,"On December 10, 2022, hundreds of protesters gathered in the capital of the Philippines to voice their concerns regarding an increase in extrajudicial killings and other injustices attributed to the current administration under President Marcos. The protest highlighted rising public discontent over alleged violations of human rights in the country.",0,"The protest against extrajudicial killings and human rights violations does not directly impact nickel production or mining operations. While it reflects social unrest, it is unlikely to lead to immediate changes in mining policies or production levels that would affect global nickel prices. Therefore, the event has minimal impact on the nickel market.  
Score: 0",1,127,0.07874015748031496,0.8873565094161138
"Myanmar’s Coup and Its Aftermath, Explained",2022. 12. 9.,"The military seized power in February 2021. Now, pro-democracy forces are waging what they call a revolutionary war against the junta.","On December 9, 2022, the news highlighted the ongoing conflict in Myanmar, where the military had seized power in February 2021. Pro-democracy forces have since engaged in what they term a revolutionary war against the ruling junta. This event underscores the serious political instability and armed conflict in the region, which may have implications for surrounding countries like the Philippines, particularly concerning issues related to wars and conflicts.",0,"The conflict in Myanmar primarily highlights political instability in a neighboring country, but it does not directly impact nickel production or mining operations in the Philippines. While regional instability can create some uncertainty in the market, it does not significantly alter supply or demand dynamics for nickel from the Philippines. Therefore, the impact on global nickel prices is minimal.  
Score: 0",0,208,0.9855769230769231,2.772324170811184
The resilient Communist insurgency,2022. 12. 18.,"Jose Maria Sison, the founder and leader of the Communist Party of the Philippines (CPP), one of the world's most resilient and longest-running insurgencies,...","On December 18, 2022, the news highlighted the enduring presence of the Communist insurgency in the Philippines, emphasizing the role of Jose Maria Sison as the founder and leader of the Communist Party of the Philippines (CPP). The article noted that the CPP is recognized as one of the most resilient and longest-running insurgencies globally, underscoring the ongoing conflicts and challenges within the region.",0,"The ongoing presence of the Communist insurgency in the Philippines may create instability, but it does not directly impact nickel production or legislative actions regarding mining. The event highlights social and political challenges rather than immediate threats to nickel supply or demand. Therefore, the impact on global nickel prices is minimal.  
Score: 0",0,208,0.9855769230769231,2.772324170811184
"Jose Maria Sison, Philippine Communist Party Founder, Dies at 83 (Published 2022)",2022. 12. 19.,"Jose Maria Sison, the founder of the Communist Party of the Philippines and its long-running guerrilla insurgency, died on Friday in exile in the Netherlands.","On December 19, 2022, Jose Maria Sison, the founder of the Communist Party of the Philippines and a significant figure in the country's long-running guerrilla insurgency, passed away in exile in the Netherlands at the age of 83.",0,"The death of Jose Maria Sison, while significant in the context of Philippine politics and insurgency, is unlikely to have a direct impact on nickel production or prices. His passing may affect political dynamics, but it does not directly relate to mining operations or environmental legislation that would influence nickel supply or demand. Therefore, the impact on global nickel prices is minimal.  
Score: 0",0,208,0.9855769230769231,2.772324170811184
Palawan’s success story dealing with insurgency,2022. 12. 28.,"Palawan has felt the struggles of armed groups over the last four decades, particularly the leftist New People's Army, which began to establish a mass base...","On December 28, 2022, a news article highlighted Palawan's experience in grappling with insurgency issues, particularly focusing on the long-standing influence of the leftist New People's Army in the region. The article underscores the challenges faced over the last forty years as armed groups have attempted to establish a presence in Palawan, reflecting the ongoing struggles with conflict in the area.",0,"The ongoing insurgency issues in Palawan, while significant in terms of local stability and security, do not directly impact nickel production or legislative actions regarding mining. The conflict may create a challenging environment for operations, but it does not lead to immediate changes in production levels or regulatory frameworks that would significantly affect global nickel prices. Therefore, the impact is minimal.  
Score: 0",0,208,0.9855769230769231,2.772324170811184
Catholic bishops seek mining ban in southern Philippines,2022. 12. 1.,Firms are accused of displacing tens of thousands of indigenous peoples and devastating the environment.,"On December 1, 2022, Catholic bishops in the southern Philippines called for a ban on mining activities. They accused mining firms of displacing tens of thousands of indigenous peoples and causing significant environmental destruction.",5,"The call for a ban on mining activities by Catholic bishops highlights significant social and environmental concerns, which could lead to increased regulatory scrutiny and potential restrictions on mining operations in the Philippines. This could negatively impact nickel production and exports, thereby affecting global supply. However, the event does not represent a formal legislative action or a direct victory for indigenous rights, which would have a more pronounced effect on nickel prices. Therefore, the impact is moderate but not as severe as a significant legislative change. 

Score: +5",0,208,0.9855769230769231,2.772324170811184
"New mines, old problems",2022. 12. 16.,"As the search for minerals such as lithium, nickel and cobalt spreads across Southeast Asia, the experience of local communities in the Philippines,...","On December 16, 2022, a significant event highlighted the ongoing issues related to mining in the Philippines. The news titled ""New mines, old problems"" discussed the expanding search for minerals like lithium, nickel, and cobalt in Southeast Asia, focusing on the challenges faced by local communities in the Philippines amidst this mineral exploration. The article underscores the persistent problems associated with mining activities, suggesting that while new mining initiatives are being pursued, the existing concerns affecting local populations remain unresolved.",0,"The event highlights ongoing challenges related to mining in the Philippines, but it does not indicate any immediate legislative changes or significant disruptions to nickel production. While it reflects the persistent issues faced by local communities, it does not directly impact supply or demand dynamics in a way that would significantly alter global nickel prices. Therefore, the impact is minimal.  
Score: 0",0,208,0.9855769230769231,2.772324170811184
‘They are preparing for war’: An expert on civil wars discusses where political extremists are taking this country,2022. 3. 8.,Author Barbara F. Walter sees echoes of Nazi Germany in polarized America.,"On March 8, 2022, expert Barbara F. Walter discussed the escalating divisions in American society, highlighting concerns about political extremism and drawing parallels to the rise of Nazi Germany. This alarming assessment raised awareness about potential conflicts and civil unrest in the United States.",0,"The event discussed does not directly relate to the Philippines or its nickel production, nor does it impact the demand for nickel globally. Therefore, it has minimal or no impact on nickel prices.  
Score: 0",0,208,0.9855769230769231,2.772324170811184
